epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,2797.82,0.9575,0.62825,1.14855,0.95086,0.93117,0.98007,0.76525,0.85784,0.44174,1.12626,0.009604,0.009604,0.009604
62,2843.65,0.95779,0.63072,1.14676,0.93932,0.94273,0.98009,0.76735,0.85297,0.44111,1.12227,0.0095974,0.0095974,0.0095974
63,2889.44,0.95816,0.62868,1.14533,0.94392,0.93986,0.97915,0.76726,0.8544,0.44114,1.1236,0.0095908,0.0095908,0.0095908
64,2935.18,0.95434,0.62936,1.14642,0.9482,0.94353,0.97829,0.76882,0.84871,0.43577,1.12068,0.0095842,0.0095842,0.0095842
65,2980.98,0.95025,0.62598,1.14302,0.94881,0.94286,0.97963,0.76733,0.84794,0.43629,1.12005,0.0095776,0.0095776,0.0095776
66,3026.74,0.95339,0.62082,1.13907,0.95151,0.95304,0.98251,0.77353,0.84178,0.42511,1.11659,0.009571,0.009571,0.009571
67,3072.5,0.95168,0.62215,1.14133,0.94961,0.94259,0.9794,0.76917,0.84135,0.43066,1.1157,0.0095644,0.0095644,0.0095644
68,3118.22,0.94208,0.61178,1.13475,0.95013,0.95034,0.98099,0.77023,0.83736,0.42822,1.11267,0.0095578,0.0095578,0.0095578
69,3164.01,0.94338,0.61524,1.136,0.95528,0.94372,0.98163,0.77208,0.83659,0.42357,1.11265,0.0095512,0.0095512,0.0095512
70,3209.88,0.94167,0.60616,1.1351,0.95243,0.9526,0.98238,0.77466,0.83648,0.41544,1.11088,0.0095446,0.0095446,0.0095446
71,3255.6,0.93824,0.60124,1.13034,0.9559,0.94383,0.98219,0.77537,0.83935,0.41823,1.1106,0.009538,0.009538,0.009538
72,3301.33,0.94311,0.60335,1.13158,0.95587,0.9557,0.98422,0.77679,0.83605,0.41733,1.11178,0.0095314,0.0095314,0.0095314
73,3347.14,0.93863,0.60653,1.13017,0.95535,0.94949,0.98332,0.77497,0.83417,0.41863,1.10894,0.0095248,0.0095248,0.0095248
74,3392.95,0.94047,0.60413,1.13224,0.96034,0.95321,0.98431,0.77856,0.83045,0.40854,1.10635,0.0095182,0.0095182,0.0095182
75,3438.77,0.94083,0.60232,1.12979,0.95737,0.94939,0.98397,0.77935,0.83114,0.40734,1.10733,0.0095116,0.0095116,0.0095116
76,3484.58,0.93898,0.59856,1.1315,0.95754,0.95279,0.98363,0.77772,0.83282,0.41004,1.10876,0.009505,0.009505,0.009505
77,3530.47,0.92883,0.59474,1.12786,0.96042,0.95881,0.98494,0.78161,0.8312,0.40594,1.10755,0.0094984,0.0094984,0.0094984
78,3576.29,0.93643,0.60431,1.12833,0.95583,0.96288,0.9851,0.78191,0.82848,0.40454,1.10727,0.0094918,0.0094918,0.0094918
79,3622.12,0.93204,0.58733,1.12388,0.95564,0.95737,0.98481,0.78323,0.82477,0.40142,1.10401,0.0094852,0.0094852,0.0094852
80,3667.95,0.93309,0.58963,1.1294,0.95514,0.95727,0.98569,0.78361,0.82533,0.39829,1.10359,0.0094786,0.0094786,0.0094786
81,3713.84,0.92981,0.58115,1.12736,0.95891,0.96154,0.9857,0.78296,0.82701,0.39721,1.10438,0.009472,0.009472,0.009472
82,3759.68,0.92819,0.58378,1.12711,0.96215,0.95971,0.98517,0.78393,0.82299,0.39589,1.10272,0.0094654,0.0094654,0.0094654
83,3805.53,0.92581,0.58464,1.11899,0.96082,0.96253,0.98504,0.7845,0.82085,0.39348,1.10123,0.0094588,0.0094588,0.0094588
84,3851.38,0.92513,0.57932,1.11924,0.96047,0.95727,0.98413,0.78489,0.82051,0.39532,1.10265,0.0094522,0.0094522,0.0094522
85,3897.22,0.92307,0.58332,1.12014,0.96103,0.96365,0.98565,0.78717,0.81725,0.3906,1.09949,0.0094456,0.0094456,0.0094456
86,3943.03,0.91903,0.57612,1.12047,0.95959,0.96379,0.98611,0.78813,0.81298,0.3894,1.09643,0.009439,0.009439,0.009439
87,3988.83,0.91786,0.57789,1.11905,0.96414,0.95945,0.98627,0.78858,0.81071,0.39021,1.09499,0.0094324,0.0094324,0.0094324
88,4034.69,0.92121,0.57457,1.12186,0.96815,0.96138,0.98655,0.78867,0.81151,0.38561,1.09496,0.0094258,0.0094258,0.0094258
89,4080.54,0.9115,0.57307,1.11911,0.96613,0.96134,0.98672,0.78972,0.81138,0.38522,1.09365,0.0094192,0.0094192,0.0094192
90,4126.41,0.91977,0.56832,1.11826,0.97143,0.95665,0.98648,0.79036,0.80948,0.38356,1.09367,0.0094126,0.0094126,0.0094126
91,4172.22,0.91359,0.56458,1.11232,0.97055,0.95662,0.98626,0.7912,0.80706,0.38172,1.09189,0.009406,0.009406,0.009406
92,4218.03,0.91948,0.56639,1.1167,0.9687,0.96132,0.98566,0.79188,0.80731,0.38272,1.0915,0.0093994,0.0093994,0.0093994
93,4263.9,0.91239,0.56546,1.12117,0.96428,0.96702,0.98647,0.79174,0.80712,0.38229,1.09106,0.0093928,0.0093928,0.0093928
94,4309.73,0.91476,0.56126,1.11384,0.96629,0.9661,0.98775,0.79373,0.80855,0.37874,1.09141,0.0093862,0.0093862,0.0093862
95,4355.54,0.91199,0.55974,1.10996,0.97424,0.95875,0.98717,0.79264,0.80946,0.38015,1.09189,0.0093796,0.0093796,0.0093796
96,4401.4,0.90871,0.56279,1.11754,0.97279,0.95657,0.98798,0.79244,0.80856,0.37835,1.09087,0.009373,0.009373,0.009373
97,4447.24,0.9058,0.56076,1.11415,0.96656,0.95976,0.98721,0.79216,0.80737,0.38001,1.09016,0.0093664,0.0093664,0.0093664
98,4493.09,0.90839,0.55853,1.11019,0.96548,0.96213,0.98734,0.79342,0.80661,0.37734,1.08934,0.0093598,0.0093598,0.0093598
99,4538.91,0.90997,0.55851,1.1118,0.96528,0.96303,0.98739,0.79421,0.80741,0.37486,1.08949,0.0093532,0.0093532,0.0093532
100,4584.76,0.90758,0.55855,1.11456,0.96907,0.96112,0.98737,0.79413,0.80463,0.37326,1.08716,0.0093466,0.0093466,0.0093466
101,4630.64,0.90696,0.5558,1.11761,0.96233,0.96353,0.98703,0.7953,0.80336,0.37161,1.08688,0.00934,0.00934,0.00934
102,4676.5,0.90759,0.55312,1.11333,0.96419,0.95951,0.98682,0.79626,0.80055,0.37249,1.08457,0.0093334,0.0093334,0.0093334
103,4722.34,0.90927,0.55074,1.11419,0.96828,0.96071,0.98789,0.79865,0.79806,0.36896,1.08343,0.0093268,0.0093268,0.0093268
104,4768.22,0.90554,0.55479,1.11547,0.96983,0.96331,0.98807,0.79872,0.79801,0.36615,1.08351,0.0093202,0.0093202,0.0093202
105,4814.1,0.90324,0.54968,1.11119,0.97206,0.96364,0.98879,0.79981,0.79833,0.36425,1.08404,0.0093136,0.0093136,0.0093136
106,4859.98,0.89801,0.54042,1.10809,0.97058,0.96252,0.98867,0.8001,0.79751,0.36424,1.08269,0.009307,0.009307,0.009307
107,4905.81,0.89934,0.54551,1.11249,0.96796,0.96237,0.98855,0.79923,0.79704,0.36415,1.08297,0.0093004,0.0093004,0.0093004
108,4951.67,0.90224,0.54547,1.11032,0.96921,0.96391,0.98862,0.80021,0.79654,0.36355,1.08222,0.0092938,0.0092938,0.0092938
109,4997.49,0.90239,0.5415,1.10997,0.96579,0.96579,0.98867,0.80028,0.79576,0.36227,1.08155,0.0092872,0.0092872,0.0092872
110,5043.32,0.90377,0.55313,1.11231,0.97004,0.96212,0.98888,0.80089,0.79626,0.36091,1.08109,0.0092806,0.0092806,0.0092806
111,5089.14,0.90305,0.54648,1.11273,0.97048,0.96148,0.98863,0.8008,0.79639,0.36101,1.08099,0.009274,0.009274,0.009274
112,5134.96,0.89643,0.53806,1.10546,0.97215,0.96101,0.98878,0.80092,0.7969,0.35909,1.08144,0.0092674,0.0092674,0.0092674
113,5180.83,0.89854,0.54162,1.10868,0.96751,0.96587,0.9888,0.80098,0.79659,0.35902,1.08131,0.0092608,0.0092608,0.0092608
114,5226.63,0.88963,0.53652,1.09874,0.9691,0.96551,0.98885,0.80139,0.79685,0.35844,1.08112,0.0092542,0.0092542,0.0092542
115,5272.45,0.89467,0.5349,1.10641,0.96882,0.96532,0.98897,0.80218,0.79612,0.3583,1.08034,0.0092476,0.0092476,0.0092476
116,5318.3,0.895,0.53319,1.10335,0.96395,0.96926,0.98902,0.80327,0.79567,0.35828,1.07977,0.009241,0.009241,0.009241
117,5364.15,0.89896,0.52881,1.1043,0.97052,0.96438,0.98901,0.80271,0.79477,0.35659,1.07906,0.0092344,0.0092344,0.0092344
118,5409.94,0.89655,0.5351,1.10731,0.97155,0.96431,0.98889,0.80302,0.79509,0.35543,1.07922,0.0092278,0.0092278,0.0092278
119,5455.74,0.89695,0.53664,1.10567,0.96774,0.96869,0.98903,0.80245,0.79475,0.3541,1.07875,0.0092212,0.0092212,0.0092212
120,5501.58,0.89219,0.53129,1.10284,0.96429,0.97168,0.98928,0.80343,0.7955,0.35335,1.07927,0.0092146,0.0092146,0.0092146
121,5547.45,0.89059,0.53498,1.10752,0.96516,0.97035,0.98942,0.80249,0.79521,0.35248,1.07946,0.009208,0.009208,0.009208
122,5593.23,0.8948,0.52835,1.10671,0.9697,0.96563,0.98939,0.80325,0.79434,0.35231,1.07898,0.0092014,0.0092014,0.0092014
123,5639.04,0.89458,0.53027,1.10271,0.96506,0.97042,0.98939,0.8038,0.79336,0.35085,1.0781,0.0091948,0.0091948,0.0091948
124,5684.91,0.89171,0.53102,1.10074,0.96718,0.97068,0.98934,0.80316,0.79339,0.35034,1.07804,0.0091882,0.0091882,0.0091882
125,5730.74,0.88691,0.52816,1.10498,0.96811,0.96991,0.98935,0.80292,0.79244,0.34997,1.07766,0.0091816,0.0091816,0.0091816
126,5776.52,0.89049,0.52892,1.10288,0.96783,0.96976,0.98922,0.80411,0.79156,0.34996,1.07705,0.009175,0.009175,0.009175
127,5822.36,0.88348,0.52563,1.09928,0.96811,0.97058,0.98923,0.80478,0.79132,0.34919,1.07676,0.0091684,0.0091684,0.0091684
128,5868.25,0.88479,0.52195,1.10307,0.96959,0.96941,0.98914,0.80431,0.79136,0.34903,1.07674,0.0091618,0.0091618,0.0091618
129,5914.08,0.88854,0.53213,1.10201,0.96892,0.97009,0.98911,0.8044,0.79167,0.34927,1.0767,0.0091552,0.0091552,0.0091552
130,5959.87,0.88519,0.52372,1.1038,0.96888,0.96995,0.98919,0.80391,0.79086,0.34827,1.0764,0.0091486,0.0091486,0.0091486
131,6005.67,0.89107,0.52694,1.10211,0.97212,0.96658,0.98916,0.80446,0.79062,0.3481,1.07623,0.009142,0.009142,0.009142
132,6051.5,0.88902,0.52206,1.10021,0.97206,0.9674,0.9892,0.80403,0.79048,0.34767,1.07628,0.0091354,0.0091354,0.0091354
133,6097.35,0.8873,0.52178,1.10253,0.97042,0.96689,0.98905,0.80409,0.79013,0.34745,1.07621,0.0091288,0.0091288,0.0091288
134,6143.16,0.8828,0.52452,1.09981,0.97172,0.96603,0.98905,0.80364,0.78913,0.34707,1.0758,0.0091222,0.0091222,0.0091222
135,6188.96,0.88515,0.51976,1.09991,0.96638,0.97085,0.98904,0.80397,0.7892,0.34635,1.07575,0.0091156,0.0091156,0.0091156
136,6234.8,0.88094,0.51395,1.0933,0.97163,0.96552,0.98878,0.80426,0.7889,0.34587,1.07578,0.009109,0.009109,0.009109
137,6280.68,0.87909,0.51781,1.09547,0.97164,0.96537,0.98876,0.80493,0.78882,0.34601,1.07579,0.0091024,0.0091024,0.0091024
138,6326.48,0.88421,0.52009,1.10165,0.97168,0.9653,0.98875,0.80432,0.78821,0.34582,1.07537,0.0090958,0.0090958,0.0090958
139,6372.26,0.88396,0.51515,1.09619,0.97024,0.96612,0.98906,0.8051,0.78763,0.34496,1.07487,0.0090892,0.0090892,0.0090892
140,6418.14,0.88578,0.5193,1.09926,0.96816,0.96753,0.98923,0.80516,0.78735,0.34481,1.07457,0.0090826,0.0090826,0.0090826
141,6464.05,0.88206,0.51946,1.09491,0.96748,0.96983,0.98905,0.80433,0.78695,0.34465,1.07433,0.009076,0.009076,0.009076
142,6509.83,0.88456,0.51322,1.1002,0.96445,0.97176,0.98895,0.80489,0.78694,0.34466,1.07431,0.0090694,0.0090694,0.0090694
143,6555.62,0.88072,0.51477,1.09419,0.96422,0.97238,0.98913,0.80453,0.78646,0.34403,1.07405,0.0090628,0.0090628,0.0090628
144,6601.53,0.87484,0.51427,1.08962,0.9649,0.97247,0.98905,0.80519,0.78606,0.34381,1.07378,0.0090562,0.0090562,0.0090562
145,6647.38,0.87137,0.51081,1.09207,0.96529,0.97121,0.98885,0.8054,0.78555,0.34349,1.07349,0.0090496,0.0090496,0.0090496
146,6693.21,0.87903,0.51156,1.09105,0.96591,0.97066,0.98893,0.80532,0.78508,0.34309,1.0732,0.009043,0.009043,0.009043
147,6739.03,0.87276,0.50765,1.09495,0.96596,0.97068,0.98898,0.80566,0.78479,0.3431,1.07296,0.0090364,0.0090364,0.0090364
148,6784.93,0.87347,0.51256,1.09001,0.9657,0.97103,0.98899,0.80619,0.78502,0.34253,1.07301,0.0090298,0.0090298,0.0090298
149,6830.91,0.87686,0.51028,1.09052,0.96529,0.97139,0.98915,0.80607,0.78492,0.34266,1.07288,0.0090232,0.0090232,0.0090232
150,6876.76,0.8702,0.51222,1.09378,0.96485,0.97155,0.98916,0.80669,0.78455,0.34229,1.07271,0.0090166,0.0090166,0.0090166
151,6922.52,0.87279,0.50593,1.09489,0.96481,0.97112,0.98921,0.80648,0.78444,0.34235,1.07259,0.00901,0.00901,0.00901
152,6968.05,0.88112,0.51181,1.09842,0.96509,0.97174,0.98929,0.80671,0.78391,0.34184,1.07245,0.0090034,0.0090034,0.0090034
153,7013.61,0.88248,0.50855,1.09636,0.9639,0.97256,0.98932,0.80627,0.78371,0.34192,1.07227,0.0089968,0.0089968,0.0089968
154,7059.16,0.87007,0.50536,1.09166,0.96445,0.97306,0.98934,0.80685,0.78337,0.34135,1.07221,0.0089902,0.0089902,0.0089902
155,7104.7,0.87756,0.50438,1.09293,0.96438,0.973,0.98933,0.80719,0.78318,0.34138,1.07212,0.0089836,0.0089836,0.0089836
156,7150.21,0.87636,0.50701,1.09324,0.96388,0.97251,0.98922,0.80721,0.78309,0.34177,1.07189,0.008977,0.008977,0.008977
157,7195.74,0.87148,0.50693,1.0936,0.96468,0.9719,0.98924,0.80741,0.78305,0.34121,1.07183,0.0089704,0.0089704,0.0089704
158,7241.29,0.87587,0.5097,1.09084,0.96403,0.97275,0.98931,0.80765,0.78249,0.34066,1.07162,0.0089638,0.0089638,0.0089638
159,7286.81,0.87431,0.50149,1.09158,0.96519,0.97223,0.98929,0.80787,0.78218,0.34032,1.07157,0.0089572,0.0089572,0.0089572
160,7332.31,0.87414,0.50605,1.09548,0.96464,0.97241,0.98903,0.8081,0.78175,0.3402,1.07134,0.0089506,0.0089506,0.0089506
161,7377.83,0.87012,0.50278,1.08984,0.96609,0.9715,0.98898,0.80851,0.78175,0.34016,1.07114,0.008944,0.008944,0.008944
162,7423.35,0.871,0.49975,1.09373,0.96573,0.97215,0.98904,0.8083,0.78156,0.34008,1.07093,0.0089374,0.0089374,0.0089374
163,7468.89,0.87084,0.50902,1.09546,0.96637,0.97196,0.98897,0.80851,0.78162,0.33974,1.07085,0.0089308,0.0089308,0.0089308
164,7514.41,0.86744,0.49589,1.0858,0.96422,0.97339,0.98901,0.80838,0.78138,0.33971,1.07069,0.0089242,0.0089242,0.0089242
165,7560.31,0.87259,0.49922,1.09123,0.96416,0.97303,0.98905,0.80819,0.78126,0.33941,1.0706,0.0089176,0.0089176,0.0089176
166,7606.91,0.87181,0.4987,1.08708,0.96429,0.97242,0.98904,0.80859,0.78086,0.3389,1.07053,0.008911,0.008911,0.008911
167,7653.12,0.87545,0.50189,1.09101,0.96599,0.97079,0.98907,0.80867,0.78069,0.33888,1.07049,0.0089044,0.0089044,0.0089044
168,7698.59,0.87079,0.49792,1.08964,0.96694,0.96961,0.98907,0.80856,0.78039,0.33899,1.07026,0.0088978,0.0088978,0.0088978
169,7744.13,0.86909,0.49889,1.09466,0.96725,0.97033,0.98909,0.80886,0.78026,0.33891,1.07029,0.0088912,0.0088912,0.0088912
170,7790.31,0.87207,0.49986,1.0885,0.96835,0.96947,0.9891,0.80853,0.78026,0.33907,1.07046,0.0088846,0.0088846,0.0088846
171,7835.77,0.86339,0.49822,1.08493,0.9697,0.96867,0.98912,0.80891,0.77999,0.33887,1.07019,0.008878,0.008878,0.008878
172,7881.06,0.86991,0.50152,1.08975,0.9698,0.96701,0.98911,0.80929,0.77971,0.33888,1.06996,0.0088714,0.0088714,0.0088714
173,7926.28,0.87136,0.49815,1.09139,0.9672,0.97037,0.98907,0.80919,0.77957,0.33894,1.07007,0.0088648,0.0088648,0.0088648
174,7971.5,0.86219,0.49024,1.09049,0.96952,0.96851,0.98912,0.80931,0.77967,0.33868,1.07009,0.0088582,0.0088582,0.0088582
175,8016.71,0.87047,0.50109,1.08917,0.96925,0.969,0.98913,0.80955,0.77968,0.33859,1.07006,0.0088516,0.0088516,0.0088516
176,8061.95,0.86977,0.49812,1.08895,0.97138,0.96685,0.98907,0.80971,0.77939,0.33857,1.06998,0.008845,0.008845,0.008845
177,8107.19,0.85689,0.48809,1.08254,0.97113,0.96703,0.98912,0.80979,0.77933,0.33843,1.06991,0.0088384,0.0088384,0.0088384
178,8152.41,0.86412,0.49591,1.08648,0.97155,0.96663,0.98909,0.80968,0.77933,0.33871,1.06989,0.0088318,0.0088318,0.0088318
179,8197.64,0.86912,0.49509,1.09007,0.96876,0.96947,0.98914,0.80991,0.77924,0.3386,1.06986,0.0088252,0.0088252,0.0088252
180,8242.89,0.86465,0.4942,1.09167,0.96912,0.96996,0.98921,0.8099,0.7792,0.33866,1.06973,0.0088186,0.0088186,0.0088186
181,8288.13,0.86366,0.48707,1.08469,0.96656,0.97183,0.98911,0.80967,0.77914,0.33851,1.06969,0.008812,0.008812,0.008812
182,8333.33,0.86329,0.48753,1.08741,0.96665,0.97181,0.98913,0.80964,0.77925,0.33847,1.06973,0.0088054,0.0088054,0.0088054
183,8378.52,0.86515,0.49552,1.08558,0.96642,0.97166,0.9891,0.80961,0.77925,0.33831,1.0697,0.0087988,0.0087988,0.0087988
184,8423.74,0.86624,0.49583,1.09028,0.96609,0.97172,0.98906,0.80995,0.77935,0.33822,1.06978,0.0087922,0.0087922,0.0087922
185,8468.98,0.86033,0.49286,1.08353,0.96913,0.96808,0.98904,0.81021,0.77922,0.3385,1.06965,0.0087856,0.0087856,0.0087856
