epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,948.882,1.11482,0.93374,1.24655,0.76278,0.79578,0.86261,0.61485,1.02226,0.83829,1.26612,0.009868,0.009868,0.009868
22,993.903,1.1046,0.91794,1.24383,0.79469,0.7797,0.87387,0.61296,1.02847,0.8373,1.2732,0.0098614,0.0098614,0.0098614
23,1038.85,1.10007,0.89367,1.24298,0.7751,0.81531,0.88002,0.62282,1.02001,0.83226,1.27381,0.0098548,0.0098548,0.0098548
24,1083.9,1.09139,0.88468,1.23873,0.8433,0.81613,0.90229,0.65174,0.98362,0.74216,1.23745,0.0098482,0.0098482,0.0098482
25,1128.96,1.08607,0.869,1.22741,0.78006,0.80206,0.86277,0.62439,0.97963,0.83055,1.228,0.0098416,0.0098416,0.0098416
26,1173.87,1.07702,0.83615,1.2191,0.80782,0.8265,0.89835,0.64822,1.00718,0.75504,1.2513,0.009835,0.009835,0.009835
27,1218.92,1.07339,0.82283,1.21995,0.82325,0.83695,0.90782,0.66008,0.97699,0.72917,1.22649,0.0098284,0.0098284,0.0098284
28,1263.84,1.06654,0.81851,1.21828,0.80852,0.79677,0.88346,0.63996,0.99622,0.79864,1.23796,0.0098218,0.0098218,0.0098218
29,1308.77,1.06047,0.8066,1.21334,0.84882,0.85419,0.9271,0.67997,0.96273,0.66657,1.21133,0.0098152,0.0098152,0.0098152
30,1353.84,1.05007,0.80138,1.21095,0.85453,0.86691,0.9286,0.68548,0.95293,0.65099,1.20494,0.0098086,0.0098086,0.0098086
31,1399.02,1.05398,0.7812,1.20618,0.85382,0.86164,0.92611,0.68115,0.95603,0.66449,1.21112,0.009802,0.009802,0.009802
32,1444.23,1.04899,0.77421,1.20393,0.84858,0.82433,0.90838,0.66687,0.95463,0.71739,1.20959,0.0097954,0.0097954,0.0097954
33,1489.31,1.0372,0.7589,1.19914,0.88126,0.88176,0.94214,0.69437,0.95471,0.61825,1.21286,0.0097888,0.0097888,0.0097888
34,1534.49,1.03826,0.75948,1.20041,0.88569,0.87469,0.94485,0.70423,0.92696,0.59844,1.18664,0.0097822,0.0097822,0.0097822
35,1579.68,1.02945,0.74839,1.19202,0.89185,0.89049,0.95255,0.70875,0.93714,0.58573,1.19317,0.0097756,0.0097756,0.0097756
36,1624.77,1.02391,0.73522,1.19003,0.84075,0.85134,0.91481,0.68046,0.93269,0.68317,1.19142,0.009769,0.009769,0.009769
37,1669.87,1.02702,0.73575,1.18842,0.89031,0.88341,0.95169,0.70933,0.92616,0.58621,1.18853,0.0097624,0.0097624,0.0097624
38,1714.93,1.01949,0.72713,1.18948,0.89526,0.88534,0.95252,0.7107,0.9239,0.57765,1.18752,0.0097558,0.0097558,0.0097558
39,1759.93,1.02374,0.72889,1.18636,0.88532,0.8738,0.94501,0.70908,0.93236,0.60093,1.19943,0.0097492,0.0097492,0.0097492
40,1804.95,1.0113,0.71263,1.1814,0.89432,0.89054,0.95093,0.71435,0.91862,0.5679,1.17993,0.0097426,0.0097426,0.0097426
41,1849.95,1.00577,0.70262,1.17493,0.89771,0.90588,0.95804,0.72073,0.92279,0.54733,1.18296,0.009736,0.009736,0.009736
42,1895.01,1.0032,0.70009,1.17907,0.86968,0.91121,0.9529,0.71978,0.90465,0.56763,1.16735,0.0097294,0.0097294,0.0097294
43,1940.02,1.00937,0.69228,1.1768,0.89457,0.87565,0.94589,0.71653,0.90151,0.58295,1.17198,0.0097228,0.0097228,0.0097228
44,1985.01,0.9973,0.68791,1.17548,0.86296,0.87491,0.93942,0.7088,0.90688,0.60226,1.17153,0.0097162,0.0097162,0.0097162
45,2029.88,1.00141,0.68376,1.16931,0.90249,0.90402,0.95866,0.72748,0.89621,0.54104,1.16399,0.0097096,0.0097096,0.0097096
46,2074.83,0.99288,0.67848,1.16768,0.91444,0.92854,0.96975,0.73797,0.89457,0.50395,1.16706,0.009703,0.009703,0.009703
47,2119.72,0.99003,0.67041,1.16946,0.92135,0.91163,0.96701,0.73795,0.88748,0.50905,1.15906,0.0096964,0.0096964,0.0096964
48,2164.73,0.99382,0.66563,1.17351,0.91633,0.9188,0.9692,0.7429,0.88236,0.4991,1.15409,0.0096898,0.0096898,0.0096898
49,2209.65,0.9818,0.6614,1.15871,0.91698,0.90697,0.96132,0.7329,0.89008,0.52188,1.16236,0.0096832,0.0096832,0.0096832
50,2254.57,0.98428,0.66263,1.1638,0.93025,0.91592,0.96865,0.73916,0.8857,0.50109,1.15239,0.0096766,0.0096766,0.0096766
51,2299.47,0.98196,0.65276,1.16369,0.92512,0.91449,0.96794,0.7426,0.88639,0.49614,1.15562,0.00967,0.00967,0.00967
52,2344.36,0.97849,0.65132,1.15665,0.91935,0.91084,0.96829,0.74443,0.87598,0.50387,1.14765,0.0096634,0.0096634,0.0096634
53,2389.26,0.98278,0.66165,1.15905,0.93806,0.91829,0.97133,0.74777,0.87309,0.47311,1.14747,0.0096568,0.0096568,0.0096568
54,2434.24,0.98024,0.6474,1.15733,0.92075,0.92085,0.96766,0.74271,0.87922,0.49015,1.15348,0.0096502,0.0096502,0.0096502
55,2479.16,0.97416,0.63736,1.15621,0.92533,0.93945,0.97469,0.74904,0.87567,0.4688,1.15019,0.0096436,0.0096436,0.0096436
56,2524.17,0.98041,0.63645,1.15952,0.93923,0.92467,0.97309,0.75266,0.87314,0.4673,1.14738,0.009637,0.009637,0.009637
57,2569.12,0.97438,0.63925,1.15919,0.93072,0.92698,0.97287,0.74852,0.87472,0.46734,1.14715,0.0096304,0.0096304,0.0096304
58,2614.1,0.97164,0.6328,1.14937,0.92722,0.93917,0.97265,0.75274,0.86832,0.46255,1.14414,0.0096238,0.0096238,0.0096238
59,2659.01,0.96768,0.62542,1.14991,0.92273,0.93894,0.97264,0.75464,0.85781,0.45996,1.13677,0.0096172,0.0096172,0.0096172
60,2703.93,0.96502,0.62803,1.15375,0.93011,0.92111,0.97247,0.75192,0.86499,0.47637,1.14053,0.0096106,0.0096106,0.0096106
61,2748.82,0.96061,0.62293,1.15208,0.93708,0.94033,0.97754,0.75946,0.85862,0.44591,1.13579,0.009604,0.009604,0.009604
62,2793.69,0.96965,0.61899,1.15028,0.93705,0.92032,0.96952,0.75002,0.85842,0.47116,1.13616,0.0095974,0.0095974,0.0095974
63,2838.58,0.9595,0.61257,1.1474,0.94063,0.94407,0.97611,0.75754,0.8553,0.44432,1.13495,0.0095908,0.0095908,0.0095908
64,2883.51,0.96111,0.61351,1.14894,0.9469,0.93324,0.97653,0.76075,0.85646,0.44088,1.13539,0.0095842,0.0095842,0.0095842
65,2928.42,0.95522,0.6124,1.14533,0.94435,0.93308,0.9748,0.75914,0.85566,0.44583,1.1373,0.0095776,0.0095776,0.0095776
66,2973.37,0.95013,0.60455,1.145,0.94478,0.94269,0.977,0.76,0.85324,0.44061,1.13475,0.009571,0.009571,0.009571
67,3018.32,0.95989,0.6122,1.1448,0.93829,0.94454,0.97607,0.76286,0.84398,0.43556,1.12555,0.0095644,0.0095644,0.0095644
68,3063.27,0.94594,0.59991,1.13883,0.94643,0.94236,0.98074,0.76795,0.8435,0.42342,1.1272,0.0095578,0.0095578,0.0095578
69,3108.22,0.94965,0.59862,1.14344,0.93371,0.9396,0.97845,0.76535,0.84543,0.43725,1.12756,0.0095512,0.0095512,0.0095512
70,3153.26,0.94567,0.60282,1.14082,0.94913,0.94479,0.97931,0.76911,0.84427,0.42352,1.12447,0.0095446,0.0095446,0.0095446
71,3198.22,0.94259,0.59449,1.13638,0.94496,0.94541,0.9787,0.76687,0.8398,0.42336,1.12359,0.009538,0.009538,0.009538
72,3243.06,0.94911,0.5939,1.14096,0.95069,0.9431,0.97993,0.76686,0.8427,0.42297,1.12589,0.0095314,0.0095314,0.0095314
73,3287.94,0.95179,0.59406,1.14302,0.95697,0.94378,0.97977,0.76701,0.8482,0.4232,1.12966,0.0095248,0.0095248,0.0095248
74,3332.75,0.94777,0.5966,1.13882,0.95171,0.94442,0.97976,0.77012,0.83838,0.41873,1.121,0.0095182,0.0095182,0.0095182
75,3377.65,0.94643,0.59154,1.13754,0.95015,0.95059,0.98126,0.77025,0.83875,0.41779,1.12201,0.0095116,0.0095116,0.0095116
76,3422.48,0.94121,0.59047,1.13402,0.94962,0.95401,0.98259,0.77492,0.83141,0.40732,1.11708,0.009505,0.009505,0.009505
77,3467.29,0.93789,0.58861,1.13216,0.9522,0.95938,0.98275,0.77541,0.83083,0.40495,1.11538,0.0094984,0.0094984,0.0094984
78,3512.19,0.93266,0.57898,1.13234,0.95366,0.95162,0.98397,0.77552,0.83276,0.40435,1.11742,0.0094918,0.0094918,0.0094918
79,3557.1,0.93622,0.57715,1.1329,0.95614,0.95491,0.98361,0.7767,0.83343,0.40479,1.11595,0.0094852,0.0094852,0.0094852
80,3601.99,0.93301,0.57765,1.12977,0.9488,0.94515,0.98156,0.7737,0.83349,0.4137,1.11822,0.0094786,0.0094786,0.0094786
81,3646.92,0.93641,0.57922,1.13421,0.94395,0.9565,0.98153,0.77414,0.83122,0.40915,1.11539,0.009472,0.009472,0.009472
82,3691.7,0.93808,0.58109,1.12812,0.95443,0.9491,0.98295,0.77663,0.82908,0.40917,1.11555,0.0094654,0.0094654,0.0094654
83,3736.66,0.93205,0.5717,1.12784,0.95738,0.95278,0.98324,0.77837,0.82414,0.40095,1.11077,0.0094588,0.0094588,0.0094588
84,3781.51,0.92861,0.57335,1.12855,0.94413,0.95451,0.98188,0.7784,0.82884,0.40559,1.11075,0.0094522,0.0094522,0.0094522
85,3826.35,0.92941,0.56759,1.12899,0.96615,0.95375,0.98463,0.78038,0.82787,0.39288,1.11278,0.0094456,0.0094456,0.0094456
86,3871.2,0.9317,0.57358,1.12986,0.95472,0.9513,0.9829,0.78055,0.82442,0.39876,1.112,0.009439,0.009439,0.009439
87,3916.14,0.92028,0.56544,1.12534,0.95015,0.96255,0.98475,0.78217,0.81778,0.39303,1.10579,0.0094324,0.0094324,0.0094324
88,3960.93,0.92521,0.56963,1.12441,0.95266,0.95615,0.98366,0.78276,0.81787,0.39713,1.10669,0.0094258,0.0094258,0.0094258
89,4005.91,0.92294,0.56381,1.12399,0.95444,0.9617,0.98442,0.78487,0.81977,0.39322,1.10715,0.0094192,0.0094192,0.0094192
90,4050.72,0.92158,0.56055,1.12439,0.95863,0.95703,0.98411,0.78252,0.82015,0.39068,1.1063,0.0094126,0.0094126,0.0094126
91,4095.59,0.91937,0.55536,1.12116,0.96162,0.95473,0.98443,0.78428,0.81566,0.38999,1.10376,0.009406,0.009406,0.009406
92,4140.49,0.91964,0.55322,1.12228,0.95002,0.95628,0.98364,0.78316,0.81689,0.38977,1.10548,0.0093994,0.0093994,0.0093994
93,4185.36,0.91638,0.56111,1.12182,0.96253,0.95269,0.98367,0.78368,0.8163,0.38693,1.10393,0.0093928,0.0093928,0.0093928
94,4230.29,0.92117,0.55743,1.12164,0.95871,0.96154,0.98447,0.7848,0.81418,0.38549,1.10308,0.0093862,0.0093862,0.0093862
95,4275.28,0.91865,0.55166,1.11858,0.9634,0.95703,0.9849,0.78456,0.8172,0.38203,1.10425,0.0093796,0.0093796,0.0093796
96,4320.11,0.9136,0.55582,1.12385,0.96199,0.96102,0.98571,0.78769,0.81524,0.37919,1.10192,0.009373,0.009373,0.009373
97,4365.14,0.91127,0.55759,1.11642,0.96638,0.96264,0.98605,0.78836,0.81344,0.37575,1.09997,0.0093664,0.0093664,0.0093664
98,4409.96,0.92134,0.55694,1.11933,0.96387,0.96007,0.98522,0.78642,0.81042,0.37813,1.0991,0.0093598,0.0093598,0.0093598
99,4454.75,0.91789,0.54829,1.12207,0.96844,0.96277,0.98751,0.78902,0.80962,0.37257,1.09856,0.0093532,0.0093532,0.0093532
100,4499.57,0.90113,0.54587,1.11469,0.96153,0.96328,0.9874,0.79145,0.80803,0.36955,1.09665,0.0093466,0.0093466,0.0093466
101,4544.43,0.92047,0.54969,1.12112,0.96713,0.96089,0.98747,0.78925,0.8098,0.3701,1.09905,0.00934,0.00934,0.00934
102,4589.31,0.9177,0.548,1.12415,0.96811,0.96009,0.98754,0.79035,0.80986,0.37345,1.09851,0.0093334,0.0093334,0.0093334
103,4634.18,0.91429,0.55054,1.11833,0.97332,0.96261,0.98815,0.79133,0.80796,0.36887,1.09767,0.0093268,0.0093268,0.0093268
104,4679.11,0.90661,0.54703,1.11737,0.96668,0.96444,0.98798,0.79095,0.80666,0.36831,1.09568,0.0093202,0.0093202,0.0093202
105,4724,0.9158,0.54269,1.11825,0.96648,0.96507,0.98756,0.79019,0.8102,0.36902,1.0979,0.0093136,0.0093136,0.0093136
106,4768.8,0.90801,0.545,1.12043,0.972,0.96712,0.98801,0.79098,0.80579,0.36525,1.09429,0.009307,0.009307,0.009307
107,4813.7,0.90469,0.5439,1.11367,0.96784,0.96298,0.98698,0.79208,0.80628,0.36622,1.09365,0.0093004,0.0093004,0.0093004
108,4858.62,0.90871,0.54091,1.11293,0.96686,0.96097,0.98692,0.7938,0.80077,0.36825,1.09188,0.0092938,0.0092938,0.0092938
109,4903.5,0.90645,0.54687,1.11562,0.96723,0.96503,0.98706,0.79359,0.80163,0.36778,1.09234,0.0092872,0.0092872,0.0092872
110,4948.2,0.90692,0.54226,1.11496,0.96828,0.97001,0.98837,0.79398,0.80075,0.36119,1.09226,0.0092806,0.0092806,0.0092806
111,4993.12,0.90373,0.53907,1.1151,0.96958,0.96928,0.98852,0.79538,0.80089,0.35933,1.09236,0.009274,0.009274,0.009274
112,5037.89,0.90685,0.53863,1.11305,0.96735,0.9689,0.98782,0.7943,0.80041,0.36168,1.0922,0.0092674,0.0092674,0.0092674
113,5082.71,0.90508,0.53588,1.11271,0.97043,0.96573,0.98749,0.79488,0.80234,0.36182,1.09392,0.0092608,0.0092608,0.0092608
114,5127.58,0.90498,0.5405,1.1101,0.96836,0.97159,0.9886,0.79557,0.80138,0.35752,1.09134,0.0092542,0.0092542,0.0092542
115,5172.53,0.90362,0.53584,1.10929,0.96889,0.96963,0.98744,0.79386,0.80067,0.35858,1.09077,0.0092476,0.0092476,0.0092476
116,5217.39,0.9069,0.53867,1.11181,0.96887,0.96683,0.98805,0.79614,0.80184,0.36084,1.09112,0.009241,0.009241,0.009241
117,5262.31,0.89758,0.53306,1.10488,0.96884,0.96832,0.98822,0.79537,0.80135,0.35992,1.08928,0.0092344,0.0092344,0.0092344
118,5307.09,0.8958,0.5407,1.10757,0.96773,0.96827,0.98812,0.79619,0.79981,0.3618,1.08796,0.0092278,0.0092278,0.0092278
119,5351.98,0.8966,0.53235,1.10598,0.96599,0.97195,0.98858,0.79711,0.79845,0.35795,1.08702,0.0092212,0.0092212,0.0092212
120,5397.04,0.89811,0.52841,1.10719,0.96725,0.96927,0.98813,0.79712,0.79889,0.35833,1.08651,0.0092146,0.0092146,0.0092146
121,5441.9,0.89419,0.53074,1.11093,0.96841,0.96893,0.98852,0.79755,0.8001,0.35726,1.08764,0.009208,0.009208,0.009208
122,5487.13,0.90259,0.53078,1.10792,0.96722,0.96646,0.98878,0.79802,0.79771,0.35573,1.08624,0.0092014,0.0092014,0.0092014
123,5533.22,0.89319,0.522,1.10351,0.96248,0.97231,0.98851,0.79815,0.79698,0.35391,1.08723,0.0091948,0.0091948,0.0091948
124,5578.26,0.89896,0.53438,1.11053,0.96593,0.97366,0.98905,0.79891,0.79567,0.35242,1.08549,0.0091882,0.0091882,0.0091882
125,5623.36,0.89612,0.53008,1.10871,0.96741,0.97141,0.98877,0.80027,0.79425,0.35294,1.08442,0.0091816,0.0091816,0.0091816
126,5668.26,0.8873,0.52653,1.09912,0.9682,0.9688,0.98882,0.8008,0.79255,0.35375,1.08331,0.009175,0.009175,0.009175
127,5713.25,0.8931,0.51852,1.10455,0.96652,0.97009,0.98868,0.80083,0.79194,0.35204,1.08302,0.0091684,0.0091684,0.0091684
128,5758.3,0.88546,0.52177,1.10228,0.96793,0.96988,0.98869,0.80191,0.79156,0.3518,1.08252,0.0091618,0.0091618,0.0091618
129,5803.11,0.89324,0.52493,1.10234,0.96389,0.97472,0.98877,0.80189,0.79162,0.35085,1.0831,0.0091552,0.0091552,0.0091552
130,5848.05,0.89191,0.52393,1.10832,0.96871,0.9714,0.98952,0.80291,0.79055,0.34964,1.08299,0.0091486,0.0091486,0.0091486
131,5893.03,0.88718,0.51773,1.09687,0.96993,0.96773,0.98924,0.80391,0.78939,0.34974,1.08194,0.009142,0.009142,0.009142
132,5937.83,0.88397,0.51611,1.09834,0.9654,0.96875,0.98885,0.80321,0.78712,0.35013,1.08062,0.0091354,0.0091354,0.0091354
133,5982.86,0.89604,0.52388,1.1024,0.97123,0.96652,0.98874,0.8031,0.7861,0.34853,1.0805,0.0091288,0.0091288,0.0091288
134,6027.8,0.88249,0.5145,1.09925,0.97355,0.96633,0.98827,0.80329,0.78566,0.34805,1.07964,0.0091222,0.0091222,0.0091222
135,6072.77,0.88804,0.51607,1.09891,0.9712,0.9655,0.98824,0.80376,0.78637,0.34843,1.07928,0.0091156,0.0091156,0.0091156
136,6117.83,0.8862,0.51586,1.09651,0.97046,0.96975,0.9887,0.80424,0.78428,0.34638,1.07785,0.009109,0.009109,0.009109
137,6162.7,0.88629,0.52299,1.10373,0.96906,0.97109,0.98835,0.80466,0.78292,0.34707,1.07728,0.0091024,0.0091024,0.0091024
138,6207.63,0.88211,0.51667,1.09689,0.96956,0.97058,0.98815,0.80422,0.7822,0.34644,1.07665,0.0090958,0.0090958,0.0090958
139,6252.76,0.88346,0.51593,1.09884,0.96965,0.9693,0.98903,0.80501,0.78164,0.34491,1.07707,0.0090892,0.0090892,0.0090892
140,6297.6,0.8835,0.51328,1.10112,0.97118,0.96995,0.98905,0.80454,0.78148,0.34386,1.07667,0.0090826,0.0090826,0.0090826
141,6342.57,0.88163,0.51787,1.10095,0.97369,0.96739,0.98893,0.80519,0.78107,0.34407,1.0764,0.009076,0.009076,0.009076
142,6387.86,0.88765,0.51103,1.09524,0.97067,0.96976,0.98913,0.80543,0.78066,0.34411,1.07568,0.0090694,0.0090694,0.0090694
143,6433.21,0.88074,0.51748,1.0926,0.97173,0.96869,0.98902,0.80622,0.78067,0.34507,1.07548,0.0090628,0.0090628,0.0090628
144,6477.31,0.8784,0.51162,1.09443,0.97237,0.96799,0.98908,0.80597,0.77994,0.34462,1.0749,0.0090562,0.0090562,0.0090562
145,6520.92,0.87411,0.50521,1.09193,0.9714,0.9683,0.98937,0.80624,0.78064,0.34338,1.07495,0.0090496,0.0090496,0.0090496
146,6565.54,0.88079,0.50739,1.09395,0.97039,0.96799,0.98941,0.80573,0.78064,0.34295,1.07442,0.009043,0.009043,0.009043
147,6610.05,0.89054,0.52352,1.09969,0.97167,0.96646,0.9895,0.80594,0.78029,0.34232,1.07408,0.0090364,0.0090364,0.0090364
148,6654.75,0.87718,0.50906,1.09416,0.96646,0.97297,0.98964,0.80651,0.77925,0.34207,1.07331,0.0090298,0.0090298,0.0090298
149,6699.29,0.87901,0.5052,1.09261,0.97137,0.97021,0.98991,0.80695,0.77851,0.34071,1.07288,0.0090232,0.0090232,0.0090232
150,6744.18,0.87555,0.5059,1.09356,0.96781,0.97556,0.98993,0.80774,0.77788,0.34002,1.07212,0.0090166,0.0090166,0.0090166
151,6788.71,0.87598,0.51086,1.09422,0.97039,0.97456,0.98987,0.80819,0.77755,0.3395,1.07183,0.00901,0.00901,0.00901
152,6833.2,0.87865,0.51707,1.09417,0.97117,0.97188,0.98972,0.80782,0.77782,0.3404,1.07202,0.0090034,0.0090034,0.0090034
153,6877.54,0.87188,0.50601,1.08885,0.97152,0.97086,0.98956,0.80719,0.77839,0.33983,1.07201,0.0089968,0.0089968,0.0089968
154,6920.98,0.88199,0.50766,1.09666,0.97119,0.97134,0.98959,0.80715,0.77833,0.34001,1.07185,0.0089902,0.0089902,0.0089902
155,6964.37,0.87541,0.50842,1.09452,0.97493,0.96644,0.9895,0.80727,0.778,0.34023,1.072,0.0089836,0.0089836,0.0089836
156,7007.91,0.87467,0.50696,1.09208,0.97128,0.96889,0.98952,0.80698,0.77831,0.34039,1.072,0.008977,0.008977,0.008977
157,7051.33,0.87278,0.509,1.0931,0.979,0.9611,0.98926,0.80705,0.77805,0.33966,1.07147,0.0089704,0.0089704,0.0089704
158,7094.7,0.87621,0.49869,1.08911,0.97972,0.9611,0.98949,0.80751,0.77797,0.3391,1.07126,0.0089638,0.0089638,0.0089638
159,7138.22,0.87686,0.50559,1.094,0.97897,0.96212,0.9894,0.80719,0.77749,0.33912,1.07117,0.0089572,0.0089572,0.0089572
160,7182.11,0.87419,0.49759,1.09034,0.97474,0.96638,0.98952,0.80733,0.77734,0.33898,1.07095,0.0089506,0.0089506,0.0089506
161,7225.71,0.88033,0.50621,1.09498,0.97401,0.96576,0.98921,0.80714,0.77725,0.33875,1.07061,0.008944,0.008944,0.008944
162,7270.04,0.87873,0.50783,1.09793,0.9742,0.96654,0.98955,0.8077,0.77662,0.3378,1.07018,0.0089374,0.0089374,0.0089374
163,7315.27,0.87558,0.50308,1.08716,0.96933,0.97053,0.98923,0.80819,0.77639,0.33743,1.07019,0.0089308,0.0089308,0.0089308
164,7360.76,0.87366,0.50292,1.08941,0.97151,0.9693,0.98915,0.80857,0.77621,0.33756,1.06998,0.0089242,0.0089242,0.0089242
165,7406.06,0.87325,0.49766,1.08954,0.97127,0.96878,0.98898,0.80808,0.77597,0.33816,1.06963,0.0089176,0.0089176,0.0089176
166,7451.24,0.87639,0.50054,1.09041,0.97018,0.96891,0.98869,0.80749,0.77605,0.33849,1.0698,0.008911,0.008911,0.008911
167,7496.55,0.86954,0.49902,1.09033,0.97268,0.96818,0.98922,0.80795,0.77563,0.33786,1.06944,0.0089044,0.0089044,0.0089044
168,7541.78,0.8788,0.50576,1.0936,0.97363,0.96678,0.98914,0.80838,0.77527,0.33772,1.06917,0.0088978,0.0088978,0.0088978
169,7587.21,0.87201,0.50493,1.08626,0.97449,0.96559,0.98924,0.80784,0.77522,0.33779,1.06906,0.0088912,0.0088912,0.0088912
170,7632.63,0.86186,0.49703,1.08656,0.97431,0.96557,0.98914,0.80802,0.77479,0.33756,1.06862,0.0088846,0.0088846,0.0088846
171,7678.01,0.86847,0.49445,1.08744,0.97191,0.96895,0.98923,0.80782,0.77428,0.33685,1.06828,0.008878,0.008878,0.008878
172,7723.38,0.86411,0.4943,1.08699,0.97072,0.96992,0.98916,0.80844,0.77385,0.33593,1.06816,0.0088714,0.0088714,0.0088714
173,7768.73,0.8691,0.49554,1.08386,0.97587,0.96464,0.98912,0.80855,0.77401,0.33601,1.06812,0.0088648,0.0088648,0.0088648
174,7813.89,0.87063,0.50366,1.08776,0.97517,0.9659,0.98905,0.80887,0.77379,0.33572,1.0678,0.0088582,0.0088582,0.0088582
175,7859.39,0.86529,0.49863,1.08117,0.97446,0.96554,0.98875,0.80863,0.77335,0.33552,1.06779,0.0088516,0.0088516,0.0088516
176,7904.71,0.86638,0.49185,1.08203,0.97045,0.97007,0.98886,0.80877,0.77337,0.33488,1.06771,0.008845,0.008845,0.008845
177,7950.51,0.8672,0.49463,1.08375,0.9695,0.97151,0.98883,0.80909,0.77343,0.33482,1.06768,0.0088384,0.0088384,0.0088384
178,7995.92,0.87313,0.49662,1.09058,0.96932,0.96988,0.98864,0.80917,0.77369,0.33524,1.06775,0.0088318,0.0088318,0.0088318
179,8041.23,0.86516,0.49804,1.08308,0.97501,0.96476,0.98895,0.80972,0.77341,0.33461,1.06738,0.0088252,0.0088252,0.0088252
180,8086.66,0.86625,0.49594,1.08426,0.97603,0.96398,0.98907,0.80985,0.77283,0.33359,1.06716,0.0088186,0.0088186,0.0088186
181,8132,0.86035,0.49095,1.08178,0.97144,0.96872,0.98895,0.80937,0.77291,0.33369,1.06715,0.008812,0.008812,0.008812
182,8177.11,0.8659,0.49041,1.08401,0.97309,0.96707,0.98894,0.80988,0.77261,0.33296,1.06698,0.0088054,0.0088054,0.0088054
183,8222.49,0.87018,0.49487,1.08693,0.9737,0.96763,0.98905,0.80974,0.77263,0.33287,1.06681,0.0087988,0.0087988,0.0087988
184,8267.84,0.86192,0.48924,1.08253,0.97058,0.97181,0.98913,0.80992,0.77247,0.33258,1.06647,0.0087922,0.0087922,0.0087922
185,8313.12,0.86513,0.48947,1.07956,0.97294,0.97055,0.98919,0.80999,0.77229,0.33212,1.06626,0.0087856,0.0087856,0.0087856
