epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,12401.4,0.85702,0.49244,1.08428,0.9733,0.97275,0.98949,0.80961,0.7749,0.33503,1.07387,0.0088186,0.0088186,0.0088186
181,12471.9,0.86251,0.49452,1.09039,0.97241,0.9731,0.98943,0.80957,0.77478,0.33504,1.07376,0.008812,0.008812,0.008812
182,12542.3,0.86146,0.48882,1.08353,0.97268,0.97347,0.98955,0.80941,0.77492,0.33501,1.07373,0.0088054,0.0088054,0.0088054
183,12612.7,0.85838,0.48832,1.0861,0.97302,0.9733,0.98951,0.80961,0.7749,0.33464,1.07361,0.0087988,0.0087988,0.0087988
184,12683,0.86141,0.49075,1.08789,0.97264,0.97325,0.98952,0.80937,0.7748,0.33453,1.07357,0.0087922,0.0087922,0.0087922
185,12753.2,0.85723,0.48794,1.08473,0.9728,0.97317,0.98954,0.8092,0.7749,0.33424,1.07357,0.0087856,0.0087856,0.0087856
186,12823.6,0.85803,0.48775,1.08248,0.97226,0.97314,0.98954,0.80924,0.77484,0.33426,1.07357,0.008779,0.008779,0.008779
187,12894,0.85679,0.49142,1.08442,0.97238,0.97327,0.98954,0.80964,0.7745,0.3342,1.07341,0.0087724,0.0087724,0.0087724
188,12964.3,0.86452,0.49319,1.08739,0.97167,0.97336,0.98959,0.80992,0.77436,0.33416,1.07327,0.0087658,0.0087658,0.0087658
189,13034.8,0.8578,0.4876,1.08829,0.97168,0.97332,0.98959,0.80964,0.77419,0.33383,1.07322,0.0087592,0.0087592,0.0087592
190,13105.1,0.86459,0.49193,1.08448,0.9719,0.97315,0.98959,0.80979,0.77421,0.33393,1.07318,0.0087526,0.0087526,0.0087526
191,13175.5,0.864,0.49081,1.09231,0.97187,0.97344,0.9897,0.80963,0.77386,0.33391,1.07306,0.008746,0.008746,0.008746
192,13245.9,0.86639,0.48845,1.08767,0.97197,0.97333,0.9897,0.8097,0.7737,0.33402,1.07291,0.0087394,0.0087394,0.0087394
193,13316.2,0.85763,0.48727,1.08205,0.97142,0.9743,0.98983,0.80998,0.7736,0.33392,1.07279,0.0087328,0.0087328,0.0087328
194,13386.5,0.85326,0.48581,1.08436,0.97227,0.97345,0.98979,0.80986,0.77364,0.33389,1.07269,0.0087262,0.0087262,0.0087262
195,13456.9,0.86107,0.48568,1.08305,0.97202,0.97356,0.98967,0.80972,0.77334,0.33403,1.07258,0.0087196,0.0087196,0.0087196
196,13527.2,0.85634,0.48569,1.0828,0.97182,0.97434,0.9899,0.81036,0.7734,0.33398,1.07253,0.008713,0.008713,0.008713
197,13597.5,0.85636,0.4838,1.08519,0.97169,0.97461,0.98985,0.81032,0.77347,0.33432,1.07258,0.0087064,0.0087064,0.0087064
198,13667.7,0.85563,0.48732,1.0804,0.9722,0.97423,0.98985,0.81056,0.7733,0.33433,1.07244,0.0086998,0.0086998,0.0086998
199,13738,0.85242,0.48617,1.08448,0.9725,0.97371,0.98976,0.81047,0.77304,0.33445,1.07224,0.0086932,0.0086932,0.0086932
200,13808.1,0.85365,0.4833,1.08115,0.97267,0.97356,0.98963,0.81076,0.77297,0.33445,1.07205,0.0086866,0.0086866,0.0086866
201,13878.2,0.86091,0.48471,1.08346,0.97228,0.9739,0.98962,0.81064,0.77282,0.33422,1.07196,0.00868,0.00868,0.00868
202,13948.4,0.85873,0.48566,1.08307,0.97253,0.97384,0.98965,0.81074,0.77267,0.33411,1.07197,0.0086734,0.0086734,0.0086734
203,14018.6,0.85375,0.48815,1.08197,0.97268,0.9738,0.98971,0.81063,0.7727,0.33421,1.07197,0.0086668,0.0086668,0.0086668
204,14088.8,0.84842,0.47929,1.07573,0.97264,0.97396,0.98973,0.81068,0.7725,0.33381,1.07186,0.0086602,0.0086602,0.0086602
205,14158.9,0.85021,0.48147,1.08167,0.9732,0.97363,0.98976,0.81063,0.77233,0.33386,1.07171,0.0086536,0.0086536,0.0086536
206,14229.2,0.85204,0.47888,1.07673,0.97306,0.97369,0.98989,0.81053,0.77248,0.33376,1.07181,0.008647,0.008647,0.008647
207,14299.4,0.85313,0.48221,1.08039,0.97272,0.97401,0.98979,0.81086,0.77228,0.33348,1.07174,0.0086404,0.0086404,0.0086404
208,14369.6,0.8507,0.4772,1.07694,0.97284,0.9743,0.9897,0.81071,0.77217,0.33298,1.07162,0.0086338,0.0086338,0.0086338
209,14439.9,0.84617,0.47825,1.07785,0.97245,0.97412,0.98965,0.81085,0.77227,0.33293,1.07168,0.0086272,0.0086272,0.0086272
210,14510,0.85362,0.48426,1.07982,0.97297,0.97468,0.98982,0.81056,0.77213,0.3329,1.07164,0.0086206,0.0086206,0.0086206
211,14580.2,0.85603,0.47853,1.08413,0.97294,0.97428,0.98967,0.81084,0.77198,0.33281,1.07163,0.008614,0.008614,0.008614
212,14650.5,0.85441,0.47967,1.07939,0.97335,0.97458,0.98965,0.8111,0.77183,0.33287,1.07158,0.0086074,0.0086074,0.0086074
213,14720.7,0.85393,0.48044,1.07948,0.97369,0.9739,0.98965,0.81088,0.77161,0.33283,1.07146,0.0086008,0.0086008,0.0086008
214,14790.8,0.85366,0.48113,1.07919,0.97408,0.97396,0.98967,0.81086,0.7716,0.3327,1.07134,0.0085942,0.0085942,0.0085942
215,14861,0.84674,0.47722,1.07936,0.97435,0.97324,0.98968,0.81096,0.77163,0.3328,1.07134,0.0085876,0.0085876,0.0085876
216,14931.2,0.8528,0.48072,1.07961,0.97473,0.97273,0.98965,0.81091,0.77159,0.3327,1.07135,0.008581,0.008581,0.008581
217,15001.4,0.84438,0.47987,1.0766,0.97459,0.97257,0.98968,0.81113,0.7715,0.33273,1.07131,0.0085744,0.0085744,0.0085744
218,15071.7,0.84866,0.47706,1.07626,0.97515,0.97316,0.98968,0.81126,0.77153,0.33239,1.07133,0.0085678,0.0085678,0.0085678
219,15142,0.84885,0.48154,1.07735,0.97473,0.97347,0.98964,0.81104,0.7714,0.33268,1.07131,0.0085612,0.0085612,0.0085612
220,15212.1,0.84822,0.47694,1.08154,0.97491,0.9727,0.98963,0.81125,0.77125,0.33254,1.07123,0.0085546,0.0085546,0.0085546
221,15282.3,0.85213,0.48158,1.08203,0.97495,0.97276,0.98965,0.81136,0.77112,0.33265,1.07109,0.008548,0.008548,0.008548
222,15352.7,0.85114,0.48142,1.0801,0.97492,0.97313,0.98972,0.81145,0.77115,0.33289,1.07105,0.0085414,0.0085414,0.0085414
223,15422.9,0.84852,0.4736,1.07923,0.97406,0.97332,0.98966,0.8116,0.7712,0.33282,1.07101,0.0085348,0.0085348,0.0085348
224,15493.1,0.84851,0.47679,1.07927,0.97333,0.97404,0.98969,0.81159,0.77097,0.33268,1.07097,0.0085282,0.0085282,0.0085282
225,15563.3,0.8451,0.47169,1.07559,0.97551,0.97239,0.98967,0.81114,0.77096,0.33273,1.07088,0.0085216,0.0085216,0.0085216
226,15633.5,0.85293,0.48164,1.08129,0.97551,0.9723,0.98968,0.81138,0.77095,0.33246,1.07091,0.008515,0.008515,0.008515
227,15703.6,0.84348,0.47009,1.07722,0.97561,0.97233,0.98969,0.81122,0.77072,0.33254,1.07087,0.0085084,0.0085084,0.0085084
228,15773.8,0.84671,0.47584,1.07866,0.9756,0.9723,0.9897,0.81106,0.77055,0.33217,1.07076,0.0085018,0.0085018,0.0085018
229,15843.9,0.84158,0.47451,1.07456,0.97599,0.97243,0.98973,0.81093,0.77046,0.3323,1.07065,0.0084952,0.0084952,0.0084952
230,15914.1,0.84518,0.47512,1.07696,0.97653,0.97215,0.98973,0.81066,0.77034,0.33222,1.07068,0.0084886,0.0084886,0.0084886
231,15984.3,0.83991,0.47353,1.07519,0.97617,0.9725,0.98972,0.81067,0.7701,0.33217,1.07054,0.008482,0.008482,0.008482
232,16054.5,0.85055,0.47766,1.07845,0.97588,0.97218,0.98971,0.81106,0.77009,0.33226,1.07051,0.0084754,0.0084754,0.0084754
233,16124.7,0.84053,0.47619,1.07582,0.97549,0.97229,0.98974,0.81151,0.76993,0.33226,1.07045,0.0084688,0.0084688,0.0084688
234,16195,0.8482,0.47789,1.07883,0.97538,0.97259,0.98973,0.8115,0.76993,0.33205,1.07039,0.0084622,0.0084622,0.0084622
235,16265.1,0.84361,0.47056,1.07611,0.97527,0.9728,0.98972,0.81145,0.76974,0.33173,1.07026,0.0084556,0.0084556,0.0084556
236,16335.4,0.84824,0.47504,1.07722,0.97525,0.97267,0.98972,0.81175,0.76974,0.33187,1.07022,0.008449,0.008449,0.008449
237,16405.7,0.84276,0.47756,1.07569,0.97517,0.972,0.98969,0.81175,0.76971,0.33195,1.07022,0.0084424,0.0084424,0.0084424
238,16475.9,0.84843,0.47487,1.07726,0.97524,0.97189,0.9897,0.81182,0.76979,0.33177,1.07027,0.0084358,0.0084358,0.0084358
239,16546.1,0.84439,0.47467,1.07682,0.97586,0.97176,0.98971,0.81207,0.76955,0.33196,1.07015,0.0084292,0.0084292,0.0084292
240,16616.4,0.84582,0.47,1.07803,0.97565,0.97152,0.98965,0.81231,0.76964,0.33218,1.07015,0.0084226,0.0084226,0.0084226
241,16686.5,0.84062,0.46945,1.07481,0.97598,0.97159,0.98969,0.81202,0.76978,0.33268,1.07009,0.008416,0.008416,0.008416
242,16756.7,0.84519,0.47446,1.07683,0.97782,0.96966,0.98963,0.8118,0.7699,0.33281,1.07006,0.0084094,0.0084094,0.0084094
243,16827,0.84014,0.47022,1.07313,0.97837,0.96885,0.98965,0.81137,0.76981,0.33269,1.06996,0.0084028,0.0084028,0.0084028
244,16897.2,0.83785,0.46755,1.07406,0.97872,0.96881,0.98966,0.81173,0.7696,0.3325,1.06986,0.0083962,0.0083962,0.0083962
245,16967.3,0.84446,0.47016,1.07761,0.97782,0.97022,0.98968,0.81228,0.76958,0.33266,1.06973,0.0083896,0.0083896,0.0083896
246,17037.5,0.83831,0.47519,1.07299,0.97828,0.97011,0.98971,0.81186,0.76962,0.3324,1.06959,0.008383,0.008383,0.008383
247,17107.8,0.84012,0.47123,1.07595,0.97855,0.96986,0.98978,0.81223,0.76946,0.33263,1.06954,0.0083764,0.0083764,0.0083764
248,17177.9,0.83969,0.47013,1.07568,0.97879,0.96961,0.98977,0.81203,0.76924,0.33246,1.06947,0.0083698,0.0083698,0.0083698
249,17248.1,0.83286,0.46532,1.06865,0.97813,0.97032,0.98981,0.81257,0.76912,0.33236,1.06929,0.0083632,0.0083632,0.0083632
250,17318.3,0.83772,0.47013,1.07223,0.97947,0.96937,0.9898,0.81246,0.76901,0.33211,1.06925,0.0083566,0.0083566,0.0083566
251,17388.4,0.8385,0.47241,1.06787,0.98004,0.96932,0.98983,0.81233,0.76888,0.33232,1.06918,0.00835,0.00835,0.00835
252,17458.6,0.83763,0.47131,1.07202,0.97933,0.96958,0.98984,0.81296,0.76902,0.33225,1.06916,0.0083434,0.0083434,0.0083434
253,17528.8,0.83837,0.46959,1.07193,0.97758,0.9708,0.98987,0.81286,0.76906,0.33246,1.06922,0.0083368,0.0083368,0.0083368
254,17599.1,0.83675,0.46265,1.06932,0.97999,0.96871,0.98989,0.81288,0.76898,0.33236,1.06933,0.0083302,0.0083302,0.0083302
255,17669.1,0.8386,0.46707,1.06983,0.97767,0.97086,0.9899,0.81302,0.76891,0.33266,1.06926,0.0083236,0.0083236,0.0083236
256,17739.3,0.83664,0.46767,1.07418,0.97973,0.96891,0.98992,0.8129,0.76881,0.33273,1.06923,0.008317,0.008317,0.008317
257,17809.6,0.84005,0.46759,1.07245,0.97953,0.96919,0.98993,0.813,0.76905,0.33254,1.06924,0.0083104,0.0083104,0.0083104
258,17879.8,0.83737,0.46831,1.07255,0.97757,0.97092,0.98993,0.81291,0.76881,0.33228,1.06913,0.0083038,0.0083038,0.0083038
259,17949.8,0.84081,0.46376,1.07149,0.97682,0.97188,0.98997,0.8132,0.7688,0.33228,1.06915,0.0082972,0.0082972,0.0082972
260,18020,0.83782,0.46776,1.06803,0.97765,0.97177,0.99001,0.81273,0.76887,0.33191,1.06915,0.0082906,0.0082906,0.0082906
261,18090.1,0.83588,0.46234,1.07509,0.97802,0.97189,0.99002,0.81283,0.76883,0.33192,1.06906,0.008284,0.008284,0.008284
262,18160.4,0.83393,0.46417,1.06954,0.97783,0.97213,0.99001,0.81291,0.76911,0.332,1.06944,0.0082774,0.0082774,0.0082774
263,18230.6,0.83589,0.46353,1.07144,0.97867,0.97192,0.99003,0.81274,0.76918,0.3321,1.06947,0.0082708,0.0082708,0.0082708
264,18300.8,0.84123,0.46698,1.06921,0.97914,0.97172,0.99,0.81273,0.76908,0.33208,1.06941,0.0082642,0.0082642,0.0082642
265,18371.1,0.83333,0.46238,1.07162,0.97599,0.97373,0.98995,0.81265,0.76912,0.33202,1.06944,0.0082576,0.0082576,0.0082576
266,18441.3,0.83023,0.4604,1.07036,0.97869,0.97281,0.98995,0.81286,0.76898,0.33152,1.06931,0.008251,0.008251,0.008251
267,18511.4,0.83594,0.46226,1.07013,0.97894,0.97262,0.98994,0.81314,0.76896,0.33149,1.06927,0.0082444,0.0082444,0.0082444
268,18581.6,0.83395,0.46984,1.07583,0.97827,0.97315,0.98995,0.81294,0.76893,0.33172,1.06919,0.0082378,0.0082378,0.0082378
269,18651.8,0.83675,0.46593,1.07169,0.97915,0.97298,0.99006,0.81332,0.7689,0.33178,1.06917,0.0082312,0.0082312,0.0082312
270,18722,0.8339,0.46834,1.06904,0.97897,0.97294,0.99007,0.8131,0.76874,0.33188,1.06904,0.0082246,0.0082246,0.0082246
271,18792.3,0.83758,0.46707,1.07055,0.97984,0.97268,0.99007,0.81324,0.76863,0.33151,1.06896,0.008218,0.008218,0.008218
272,18862.6,0.84157,0.47327,1.07487,0.97977,0.97251,0.99012,0.81353,0.76873,0.33169,1.06896,0.0082114,0.0082114,0.0082114
273,18932.9,0.83312,0.46568,1.07089,0.9794,0.97243,0.99006,0.81315,0.76869,0.33172,1.06894,0.0082048,0.0082048,0.0082048
274,19003.1,0.83406,0.46541,1.06913,0.97914,0.97285,0.98996,0.8134,0.76864,0.33146,1.06884,0.0081982,0.0081982,0.0081982
275,19073.2,0.8294,0.46977,1.06954,0.97771,0.97362,0.98996,0.81356,0.7686,0.33138,1.06879,0.0081916,0.0081916,0.0081916
276,19143.5,0.83245,0.45968,1.06756,0.97906,0.97266,0.99013,0.81356,0.76876,0.33146,1.06879,0.008185,0.008185,0.008185
277,19213.7,0.83255,0.46098,1.06664,0.979,0.9725,0.99013,0.81377,0.76867,0.33137,1.06878,0.0081784,0.0081784,0.0081784
278,19284,0.82641,0.46258,1.07122,0.97787,0.97369,0.99013,0.81321,0.76867,0.33118,1.0688,0.0081718,0.0081718,0.0081718
279,19354.2,0.83592,0.4621,1.07052,0.97763,0.97384,0.99014,0.81341,0.76849,0.33083,1.06873,0.0081652,0.0081652,0.0081652
280,19424.5,0.82993,0.46519,1.06785,0.97739,0.97361,0.99013,0.81358,0.7684,0.33095,1.06873,0.0081586,0.0081586,0.0081586
281,19494.7,0.83225,0.46538,1.06986,0.97678,0.97352,0.99011,0.8136,0.76837,0.33123,1.06871,0.008152,0.008152,0.008152
282,19564.9,0.83016,0.46184,1.07064,0.97717,0.97327,0.99012,0.81378,0.76827,0.33134,1.0687,0.0081454,0.0081454,0.0081454
283,19635.2,0.83163,0.46364,1.06405,0.9771,0.97349,0.99009,0.81375,0.76836,0.33113,1.06874,0.0081388,0.0081388,0.0081388
284,19705.4,0.83056,0.4626,1.07001,0.97708,0.97357,0.99009,0.81397,0.76838,0.3309,1.06876,0.0081322,0.0081322,0.0081322
285,19775.6,0.83391,0.46711,1.06957,0.97702,0.97352,0.99009,0.81424,0.76838,0.33079,1.0687,0.0081256,0.0081256,0.0081256
286,19845.9,0.8344,0.46135,1.0676,0.97699,0.97322,0.99008,0.81406,0.7685,0.33065,1.0687,0.008119,0.008119,0.008119
287,19916.2,0.82657,0.46322,1.06494,0.97686,0.97377,0.99014,0.81417,0.76843,0.33035,1.06869,0.0081124,0.0081124,0.0081124
288,19986.4,0.82626,0.45869,1.06797,0.97671,0.97401,0.99015,0.81405,0.76831,0.33011,1.06857,0.0081058,0.0081058,0.0081058
289,20056.6,0.83322,0.46329,1.07038,0.9768,0.97429,0.99015,0.81417,0.76835,0.33015,1.06862,0.0080992,0.0080992,0.0080992
290,20126.8,0.82836,0.46245,1.06814,0.97678,0.97334,0.99015,0.81423,0.76844,0.33017,1.06873,0.0080926,0.0080926,0.0080926
291,20197,0.83531,0.46578,1.06443,0.97847,0.9724,0.99017,0.814,0.76837,0.32967,1.06866,0.008086,0.008086,0.008086
292,20267.2,0.83624,0.46084,1.07607,0.9781,0.972,0.99011,0.81422,0.76848,0.32958,1.06871,0.0080794,0.0080794,0.0080794
293,20337.4,0.82932,0.45697,1.0655,0.97801,0.97202,0.99001,0.81378,0.76857,0.32953,1.06867,0.0080728,0.0080728,0.0080728
294,20407.7,0.83042,0.46229,1.07072,0.97548,0.97445,0.99002,0.81392,0.76831,0.32943,1.06862,0.0080662,0.0080662,0.0080662
295,20478,0.83249,0.46203,1.07023,0.9778,0.97228,0.9901,0.81409,0.76838,0.32928,1.06854,0.0080596,0.0080596,0.0080596
296,20548.3,0.82526,0.46073,1.06495,0.97776,0.97253,0.99011,0.8142,0.76827,0.32896,1.06851,0.008053,0.008053,0.008053
297,20618.5,0.83099,0.46246,1.06749,0.97806,0.97196,0.99007,0.81444,0.76823,0.32908,1.06837,0.0080464,0.0080464,0.0080464
298,20688.8,0.8274,0.45528,1.06341,0.97816,0.97197,0.99008,0.81423,0.76817,0.32929,1.06827,0.0080398,0.0080398,0.0080398
299,20759,0.83035,0.46399,1.07009,0.97778,0.97185,0.99006,0.81452,0.76819,0.32912,1.06825,0.0080332,0.0080332,0.0080332
300,20829.2,0.82342,0.45531,1.06404,0.97762,0.97234,0.99009,0.81461,0.76801,0.32918,1.06819,0.0080266,0.0080266,0.0080266
301,20899.4,0.82821,0.45626,1.06219,0.9791,0.97064,0.99008,0.81496,0.76798,0.32917,1.06815,0.00802,0.00802,0.00802
302,20969.7,0.82268,0.45037,1.06421,0.97924,0.97065,0.99001,0.81496,0.76804,0.32938,1.06805,0.0080134,0.0080134,0.0080134
303,21039.9,0.82916,0.45978,1.06433,0.97931,0.97151,0.99006,0.8153,0.76815,0.32911,1.06814,0.0080068,0.0080068,0.0080068
304,21110,0.83102,0.45934,1.07029,0.97919,0.97169,0.99005,0.81524,0.76771,0.3291,1.06789,0.0080002,0.0080002,0.0080002
305,21180.2,0.82137,0.45491,1.05906,0.97761,0.97264,0.99006,0.81506,0.76769,0.32879,1.06774,0.0079936,0.0079936,0.0079936
306,21250.4,0.81906,0.45034,1.06142,0.97714,0.97281,0.99004,0.81534,0.76751,0.32884,1.0677,0.007987,0.007987,0.007987
307,21320.8,0.82235,0.45272,1.05924,0.97735,0.97318,0.99009,0.81556,0.76725,0.32891,1.06765,0.0079804,0.0079804,0.0079804
308,21391,0.82843,0.46061,1.06534,0.97899,0.97212,0.99013,0.81564,0.76734,0.32878,1.06768,0.0079738,0.0079738,0.0079738
309,21461.4,0.82727,0.45674,1.06502,0.97726,0.97313,0.9901,0.81569,0.76741,0.32845,1.06764,0.0079672,0.0079672,0.0079672
310,21531.5,0.82364,0.45538,1.06415,0.97712,0.97322,0.9901,0.81562,0.76739,0.32805,1.06767,0.0079606,0.0079606,0.0079606
311,21601.6,0.8264,0.45553,1.06758,0.9776,0.97285,0.9901,0.81608,0.76727,0.32828,1.06758,0.007954,0.007954,0.007954
312,21671.8,0.82491,0.45735,1.06399,0.97831,0.97239,0.99012,0.81615,0.76739,0.32801,1.06752,0.0079474,0.0079474,0.0079474
313,21742,0.82523,0.45422,1.0596,0.97861,0.97203,0.9901,0.81575,0.76738,0.32779,1.06756,0.0079408,0.0079408,0.0079408
314,21812.1,0.82748,0.45387,1.06454,0.97872,0.97217,0.99017,0.81606,0.76724,0.32796,1.0676,0.0079342,0.0079342,0.0079342
315,21882.4,0.82078,0.45064,1.06135,0.97815,0.97203,0.99003,0.8164,0.76712,0.32802,1.06764,0.0079276,0.0079276,0.0079276
316,21952.7,0.82229,0.44864,1.0618,0.97804,0.97271,0.99004,0.81621,0.76708,0.32754,1.06762,0.007921,0.007921,0.007921
317,22022.9,0.82572,0.45162,1.06518,0.97838,0.97215,0.99006,0.81595,0.76704,0.32767,1.06762,0.0079144,0.0079144,0.0079144
318,22093.2,0.82469,0.45652,1.06177,0.97808,0.97257,0.99006,0.81654,0.767,0.3275,1.06761,0.0079078,0.0079078,0.0079078
319,22163.4,0.82269,0.46019,1.0661,0.97821,0.97284,0.99012,0.81667,0.76692,0.32754,1.06761,0.0079012,0.0079012,0.0079012
320,22233.5,0.81904,0.45329,1.06552,0.97772,0.97263,0.99006,0.81645,0.76703,0.3275,1.06762,0.0078946,0.0078946,0.0078946
321,22303.7,0.82048,0.44744,1.06508,0.97749,0.97295,0.99006,0.81616,0.76715,0.3272,1.06763,0.007888,0.007888,0.007888
322,22373.9,0.82345,0.44865,1.06217,0.9779,0.97301,0.9901,0.81645,0.76736,0.32725,1.06784,0.0078814,0.0078814,0.0078814
323,22444.1,0.82139,0.44955,1.06062,0.97757,0.97255,0.99,0.81639,0.76758,0.32729,1.06798,0.0078748,0.0078748,0.0078748
324,22514.2,0.82152,0.4499,1.06362,0.9776,0.97252,0.99008,0.81624,0.76753,0.32731,1.06797,0.0078682,0.0078682,0.0078682
325,22584.5,0.82152,0.45006,1.06154,0.97497,0.97582,0.99,0.81616,0.76754,0.3272,1.06803,0.0078616,0.0078616,0.0078616
326,22654.7,0.82171,0.45452,1.06612,0.97585,0.97522,0.99002,0.81621,0.76773,0.32699,1.0682,0.007855,0.007855,0.007855
327,22724.9,0.82033,0.44789,1.06283,0.97743,0.97337,0.99008,0.8161,0.76754,0.32687,1.06811,0.0078484,0.0078484,0.0078484
328,22795.2,0.82556,0.45286,1.06357,0.97496,0.97641,0.99008,0.81613,0.76747,0.32666,1.068,0.0078418,0.0078418,0.0078418
329,22865.3,0.82204,0.45331,1.06177,0.97561,0.97597,0.98999,0.81619,0.7675,0.32656,1.06798,0.0078352,0.0078352,0.0078352
330,22935.6,0.82629,0.45346,1.06254,0.97488,0.97642,0.98999,0.81603,0.76744,0.32655,1.06793,0.0078286,0.0078286,0.0078286
331,23005.7,0.81962,0.45516,1.06189,0.97453,0.97635,0.99,0.81612,0.76729,0.32637,1.06793,0.007822,0.007822,0.007822
332,23075.9,0.82389,0.4525,1.06749,0.97482,0.97635,0.99,0.81631,0.76734,0.32641,1.0679,0.0078154,0.0078154,0.0078154
333,23146.1,0.81915,0.45132,1.06168,0.97518,0.97643,0.99,0.81634,0.76734,0.32617,1.06793,0.0078088,0.0078088,0.0078088
334,23216.3,0.82091,0.45016,1.05977,0.97548,0.97643,0.99001,0.81635,0.76712,0.32592,1.06781,0.0078022,0.0078022,0.0078022
335,23286.5,0.81675,0.44787,1.05981,0.97555,0.97657,0.99002,0.81617,0.76678,0.32567,1.06773,0.0077956,0.0077956,0.0077956
336,23356.7,0.82007,0.4486,1.05989,0.97525,0.97604,0.98995,0.81628,0.76684,0.32568,1.06775,0.007789,0.007789,0.007789
337,23426.9,0.82195,0.44762,1.06259,0.97533,0.97641,0.99009,0.81625,0.76657,0.32534,1.06752,0.0077824,0.0077824,0.0077824
338,23497.2,0.81622,0.44999,1.06091,0.97543,0.97641,0.99008,0.81627,0.76651,0.32554,1.06745,0.0077758,0.0077758,0.0077758
339,23567.4,0.82204,0.45163,1.06391,0.97507,0.97648,0.99001,0.81629,0.76645,0.32524,1.06739,0.0077692,0.0077692,0.0077692
340,23637.6,0.8188,0.45097,1.06353,0.97479,0.97667,0.9901,0.81622,0.76648,0.32483,1.06743,0.0077626,0.0077626,0.0077626
341,23707.8,0.81751,0.44975,1.06146,0.97511,0.97654,0.99003,0.81634,0.76636,0.32483,1.06739,0.007756,0.007756,0.007756
342,23778.2,0.82006,0.45254,1.06199,0.97802,0.97452,0.9901,0.81645,0.76642,0.32464,1.0674,0.0077494,0.0077494,0.0077494
343,23848.4,0.8162,0.4528,1.05983,0.978,0.97478,0.99012,0.81674,0.76626,0.32446,1.06726,0.0077428,0.0077428,0.0077428
344,23918.5,0.81211,0.44521,1.0574,0.97802,0.97463,0.99019,0.8164,0.76624,0.32416,1.06734,0.0077362,0.0077362,0.0077362
345,23988.8,0.82276,0.44942,1.06064,0.97782,0.9742,0.99014,0.81643,0.76607,0.32408,1.06724,0.0077296,0.0077296,0.0077296
346,24059,0.81341,0.4474,1.05924,0.97772,0.97418,0.99015,0.81679,0.76612,0.32382,1.06725,0.007723,0.007723,0.007723
347,24129.2,0.8167,0.44873,1.06298,0.97799,0.97439,0.99016,0.81643,0.7661,0.32377,1.06722,0.0077164,0.0077164,0.0077164
348,24199.4,0.81929,0.45098,1.06044,0.97794,0.97456,0.9902,0.81657,0.76583,0.32378,1.06699,0.0077098,0.0077098,0.0077098
349,24269.6,0.81582,0.44494,1.06057,0.9781,0.97506,0.99023,0.81653,0.76566,0.32366,1.06679,0.0077032,0.0077032,0.0077032
350,24339.8,0.82136,0.45195,1.06284,0.97797,0.97536,0.99004,0.81641,0.76542,0.32355,1.06675,0.0076966,0.0076966,0.0076966
351,24409.9,0.81904,0.44582,1.06087,0.97782,0.97501,0.99004,0.81664,0.76551,0.32326,1.06672,0.00769,0.00769,0.00769
352,24480.2,0.81529,0.44622,1.06167,0.97774,0.97502,0.99004,0.81699,0.76544,0.32318,1.06671,0.0076834,0.0076834,0.0076834
353,24550.4,0.81261,0.44761,1.05875,0.97792,0.97473,0.99004,0.81678,0.76524,0.32279,1.06665,0.0076768,0.0076768,0.0076768
354,24620.6,0.81769,0.44486,1.05976,0.97773,0.97459,0.98994,0.81669,0.76541,0.3226,1.06674,0.0076702,0.0076702,0.0076702
355,24690.9,0.80865,0.43737,1.05808,0.9791,0.97376,0.98996,0.81708,0.76517,0.32259,1.06671,0.0076636,0.0076636,0.0076636
356,24761,0.81514,0.44891,1.06261,0.97858,0.97411,0.98995,0.81691,0.76504,0.32248,1.06672,0.007657,0.007657,0.007657
357,24831.2,0.81057,0.44479,1.05483,0.97841,0.97408,0.98995,0.81679,0.76491,0.32249,1.06669,0.0076504,0.0076504,0.0076504
358,24901.4,0.81858,0.4492,1.05791,0.97834,0.97402,0.98998,0.81698,0.76485,0.32254,1.06657,0.0076438,0.0076438,0.0076438
359,24971.6,0.81462,0.44609,1.06018,0.97756,0.9743,0.99022,0.81731,0.76476,0.32238,1.06651,0.0076372,0.0076372,0.0076372
360,25041.8,0.81437,0.4457,1.05529,0.97853,0.97388,0.99021,0.8173,0.76475,0.32233,1.06633,0.0076306,0.0076306,0.0076306
361,25112,0.81565,0.44723,1.05868,0.97894,0.9737,0.98998,0.81708,0.76476,0.3224,1.06637,0.007624,0.007624,0.007624
362,25182.2,0.81189,0.43723,1.0588,0.97832,0.97406,0.98999,0.81712,0.76463,0.32248,1.06632,0.0076174,0.0076174,0.0076174
363,25252.4,0.81341,0.44603,1.05681,0.97815,0.97447,0.99002,0.81747,0.76456,0.32247,1.06621,0.0076108,0.0076108,0.0076108
364,25322.6,0.81245,0.4489,1.06125,0.97763,0.97372,0.98999,0.81739,0.76454,0.32234,1.06621,0.0076042,0.0076042,0.0076042
365,25392.8,0.81094,0.44207,1.05449,0.97801,0.97363,0.98999,0.81702,0.7645,0.32201,1.06615,0.0075976,0.0075976,0.0075976
366,25463,0.81427,0.45007,1.05904,0.97869,0.9737,0.99001,0.81697,0.76429,0.32183,1.06614,0.007591,0.007591,0.007591
