epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,620.271,0.93944,0.7205,0.99722,0.87258,0.86654,0.9356,0.71198,0.87187,0.6613,0.97331,0.0098944,0.0098944,0.0098944
18,656.748,0.93571,0.71786,0.99239,0.89033,0.85399,0.93795,0.72065,0.83973,0.6104,0.95773,0.0098878,0.0098878,0.0098878
19,693.108,0.93393,0.70182,0.99094,0.86732,0.83402,0.92516,0.70524,0.85913,0.65721,0.96211,0.0098812,0.0098812,0.0098812
20,729.48,0.92874,0.68909,0.99056,0.90414,0.88269,0.95524,0.72802,0.85409,0.58145,0.97298,0.0098746,0.0098746,0.0098746
21,765.834,0.92916,0.6777,0.9926,0.82675,0.84162,0.91022,0.70256,0.84915,0.75296,0.95506,0.009868,0.009868,0.009868
22,802.159,0.92203,0.6786,0.99085,0.87569,0.85395,0.9318,0.70892,0.85588,0.66467,0.96274,0.0098614,0.0098614,0.0098614
23,838.656,0.92223,0.66395,0.98863,0.89313,0.88539,0.94541,0.71625,0.86304,0.58754,0.97229,0.0098548,0.0098548,0.0098548
24,875.005,0.91498,0.65882,0.99036,0.90451,0.90026,0.95817,0.73545,0.84711,0.54891,0.96218,0.0098482,0.0098482,0.0098482
25,911.409,0.91869,0.65281,0.9872,0.87454,0.85692,0.92414,0.70798,0.84428,0.64454,0.95846,0.0098416,0.0098416,0.0098416
26,947.755,0.91122,0.64215,0.98132,0.90357,0.89265,0.95313,0.73413,0.81806,0.57226,0.95159,0.009835,0.009835,0.009835
27,984.096,0.90818,0.64017,0.9815,0.91908,0.90995,0.96485,0.75182,0.82867,0.52251,0.95282,0.0098284,0.0098284,0.0098284
28,1020.52,0.89772,0.62538,0.9785,0.8782,0.86915,0.9322,0.71661,0.84638,0.63113,0.9625,0.0098218,0.0098218,0.0098218
29,1056.93,0.90393,0.62593,0.9811,0.93272,0.92452,0.97141,0.75633,0.82935,0.49855,0.95503,0.0098152,0.0098152,0.0098152
30,1093.35,0.89758,0.62042,0.97592,0.91302,0.91651,0.96042,0.74288,0.82425,0.52496,0.95089,0.0098086,0.0098086,0.0098086
31,1129.74,0.897,0.6165,0.97973,0.91802,0.91084,0.96288,0.75739,0.81313,0.51615,0.94494,0.009802,0.009802,0.009802
32,1166.06,0.89451,0.61167,0.97643,0.92304,0.91984,0.96982,0.76032,0.82064,0.4973,0.95056,0.0097954,0.0097954,0.0097954
33,1202.46,0.89219,0.60064,0.97563,0.95402,0.94179,0.98216,0.77329,0.80615,0.45551,0.94619,0.0097888,0.0097888,0.0097888
34,1238.84,0.89197,0.60495,0.97681,0.91962,0.91787,0.96057,0.75005,0.80522,0.53075,0.95117,0.0097822,0.0097822,0.0097822
35,1275.24,0.88674,0.59917,0.97382,0.92175,0.90262,0.95991,0.74414,0.82073,0.51537,0.95061,0.0097756,0.0097756,0.0097756
36,1311.54,0.88445,0.59217,0.97345,0.94831,0.93464,0.97805,0.76836,0.80765,0.46973,0.94549,0.009769,0.009769,0.009769
37,1347.91,0.87582,0.58604,0.96907,0.93608,0.92374,0.97079,0.76156,0.79573,0.48626,0.9411,0.0097624,0.0097624,0.0097624
38,1384.27,0.87798,0.58542,0.9689,0.91814,0.90639,0.96092,0.757,0.8048,0.51062,0.94193,0.0097558,0.0097558,0.0097558
39,1420.72,0.87727,0.57943,0.96842,0.94057,0.93179,0.97439,0.77158,0.80019,0.46751,0.93873,0.0097492,0.0097492,0.0097492
40,1457.11,0.87748,0.57832,0.96993,0.92974,0.93428,0.97323,0.77242,0.80217,0.46686,0.9416,0.0097426,0.0097426,0.0097426
41,1493.52,0.87395,0.58091,0.96849,0.92385,0.92348,0.96798,0.76491,0.7974,0.4851,0.93788,0.009736,0.009736,0.009736
42,1529.85,0.87591,0.57337,0.9696,0.91405,0.92014,0.96868,0.76472,0.80448,0.51913,0.9378,0.0097294,0.0097294,0.0097294
43,1566.23,0.86921,0.57144,0.96526,0.94615,0.93522,0.97727,0.77635,0.80271,0.45321,0.93999,0.0097228,0.0097228,0.0097228
44,1602.67,0.87221,0.57006,0.96684,0.93861,0.9287,0.96979,0.77212,0.78728,0.4662,0.93206,0.0097162,0.0097162,0.0097162
45,1639.02,0.86402,0.566,0.96334,0.94877,0.94701,0.98104,0.77878,0.78949,0.44191,0.93222,0.0097096,0.0097096,0.0097096
46,1675.43,0.86696,0.56808,0.9657,0.9509,0.95468,0.98421,0.77958,0.7866,0.42719,0.93869,0.009703,0.009703,0.009703
47,1711.81,0.87071,0.56218,0.96527,0.95884,0.95217,0.98322,0.78461,0.78799,0.41435,0.9317,0.0096964,0.0096964,0.0096964
48,1748.19,0.86519,0.56647,0.96293,0.94449,0.94361,0.98067,0.78217,0.77976,0.43212,0.93139,0.0096898,0.0096898,0.0096898
49,1784.65,0.86057,0.54955,0.96198,0.93371,0.93003,0.977,0.77716,0.78726,0.45243,0.93487,0.0096832,0.0096832,0.0096832
50,1820.98,0.85837,0.54817,0.95918,0.94938,0.95105,0.98255,0.78896,0.78301,0.42243,0.92819,0.0096766,0.0096766,0.0096766
51,1857.39,0.86535,0.55737,0.96264,0.94766,0.94496,0.98082,0.78762,0.78217,0.41696,0.92826,0.00967,0.00967,0.00967
52,1893.74,0.8569,0.55046,0.95864,0.96351,0.96068,0.98564,0.79371,0.77882,0.40383,0.92668,0.0096634,0.0096634,0.0096634
53,1930.14,0.85843,0.542,0.95865,0.92365,0.92515,0.9703,0.76826,0.79199,0.48042,0.93662,0.0096568,0.0096568,0.0096568
54,1966.53,0.85418,0.54237,0.95847,0.94261,0.94049,0.97606,0.78176,0.77288,0.44452,0.92633,0.0096502,0.0096502,0.0096502
55,2002.95,0.85048,0.54275,0.95657,0.95596,0.94597,0.98002,0.78803,0.77601,0.41882,0.92814,0.0096436,0.0096436,0.0096436
56,2039.31,0.85214,0.54087,0.95863,0.96555,0.96172,0.98805,0.79317,0.77591,0.39051,0.92589,0.009637,0.009637,0.009637
57,2075.67,0.85601,0.54306,0.95688,0.96519,0.95566,0.98556,0.79209,0.77016,0.40445,0.92349,0.0096304,0.0096304,0.0096304
58,2112.01,0.84951,0.54239,0.95662,0.96152,0.95979,0.98691,0.79757,0.77051,0.39369,0.92606,0.0096238,0.0096238,0.0096238
59,2148.39,0.85091,0.53571,0.95604,0.96732,0.95455,0.98724,0.79616,0.77005,0.39544,0.92149,0.0096172,0.0096172,0.0096172
60,2184.87,0.8487,0.53303,0.95605,0.96214,0.96751,0.98693,0.79646,0.76878,0.38794,0.92765,0.0096106,0.0096106,0.0096106
61,2221.24,0.84403,0.54011,0.95431,0.94626,0.95315,0.98219,0.79267,0.76985,0.40974,0.92419,0.009604,0.009604,0.009604
62,2257.57,0.85023,0.53255,0.95647,0.96591,0.95879,0.98589,0.79758,0.77188,0.39538,0.92003,0.0095974,0.0095974,0.0095974
63,2293.96,0.84652,0.53347,0.95325,0.96837,0.95668,0.98667,0.80068,0.76395,0.38361,0.91727,0.0095908,0.0095908,0.0095908
64,2330.33,0.85066,0.53585,0.95348,0.9651,0.95223,0.9838,0.79415,0.77288,0.39526,0.92401,0.0095842,0.0095842,0.0095842
65,2366.85,0.84279,0.53323,0.95343,0.9653,0.97311,0.98839,0.79907,0.76316,0.38229,0.91983,0.0095776,0.0095776,0.0095776
66,2403.2,0.84557,0.53424,0.95259,0.968,0.96816,0.9878,0.80387,0.75278,0.37728,0.91275,0.009571,0.009571,0.009571
67,2439.58,0.83973,0.52837,0.94506,0.9673,0.95872,0.98628,0.80206,0.75915,0.3825,0.91322,0.0095644,0.0095644,0.0095644
68,2475.89,0.83576,0.52286,0.94458,0.9684,0.95607,0.98667,0.80063,0.75888,0.37608,0.91182,0.0095578,0.0095578,0.0095578
69,2512.26,0.83837,0.52975,0.94434,0.96566,0.96211,0.98851,0.80539,0.75614,0.36846,0.91148,0.0095512,0.0095512,0.0095512
70,2548.67,0.8311,0.51929,0.94053,0.96093,0.97174,0.98697,0.80562,0.75225,0.36582,0.90753,0.0095446,0.0095446,0.0095446
71,2585.09,0.83495,0.51599,0.94168,0.96448,0.96583,0.98757,0.8054,0.74985,0.36602,0.91022,0.009538,0.009538,0.009538
72,2621.48,0.83067,0.51776,0.9416,0.97015,0.96353,0.98769,0.80701,0.75133,0.35888,0.90882,0.0095314,0.0095314,0.0095314
73,2657.83,0.83709,0.51668,0.9412,0.96934,0.97086,0.98912,0.80817,0.7466,0.3569,0.90359,0.0095248,0.0095248,0.0095248
74,2694.18,0.82957,0.51097,0.93897,0.96967,0.96498,0.98738,0.80986,0.74182,0.35719,0.90451,0.0095182,0.0095182,0.0095182
75,2730.64,0.83197,0.50968,0.94196,0.96997,0.97239,0.98804,0.81106,0.74553,0.34735,0.90619,0.0095116,0.0095116,0.0095116
76,2767.07,0.83914,0.51391,0.94326,0.96977,0.9654,0.98859,0.81103,0.74123,0.35379,0.90515,0.009505,0.009505,0.009505
77,2803.49,0.83134,0.50617,0.94009,0.96446,0.9769,0.98886,0.81204,0.74497,0.3454,0.9047,0.0094984,0.0094984,0.0094984
78,2840.08,0.82868,0.50575,0.94031,0.9711,0.96945,0.9893,0.81145,0.75103,0.34826,0.90874,0.0094918,0.0094918,0.0094918
79,2876.96,0.8272,0.50807,0.93738,0.96896,0.97165,0.98852,0.81056,0.74317,0.34752,0.903,0.0094852,0.0094852,0.0094852
80,2913.6,0.82901,0.50458,0.93806,0.97132,0.97037,0.98954,0.81224,0.74106,0.34577,0.90196,0.0094786,0.0094786,0.0094786
81,2950.24,0.8252,0.50305,0.93675,0.97677,0.96811,0.9889,0.81047,0.74514,0.34774,0.90577,0.009472,0.009472,0.009472
82,2986.85,0.83324,0.50912,0.93997,0.96786,0.97866,0.99118,0.81414,0.74388,0.34307,0.90363,0.0094654,0.0094654,0.0094654
83,3023.41,0.8266,0.50026,0.93504,0.97843,0.97229,0.99073,0.81366,0.74093,0.33917,0.90188,0.0094588,0.0094588,0.0094588
84,3060.01,0.82356,0.50877,0.93599,0.97436,0.97307,0.98947,0.81498,0.73907,0.33931,0.90222,0.0094522,0.0094522,0.0094522
85,3096.59,0.82929,0.50351,0.93911,0.97123,0.97459,0.99061,0.81625,0.74057,0.33659,0.90303,0.0094456,0.0094456,0.0094456
86,3133.29,0.83101,0.50239,0.93949,0.97427,0.96839,0.98977,0.81631,0.73777,0.34259,0.90198,0.009439,0.009439,0.009439
87,3169.88,0.82211,0.49895,0.93496,0.97689,0.97313,0.99115,0.81714,0.73523,0.34096,0.89935,0.0094324,0.0094324,0.0094324
88,3206.47,0.82294,0.50335,0.93563,0.97661,0.97049,0.98963,0.81675,0.73851,0.33937,0.8985,0.0094258,0.0094258,0.0094258
89,3243.04,0.8189,0.50128,0.93183,0.97495,0.97084,0.99045,0.81795,0.73355,0.3305,0.89674,0.0094192,0.0094192,0.0094192
90,3279.61,0.82,0.49567,0.93272,0.97703,0.97554,0.99043,0.81686,0.7372,0.33039,0.89878,0.0094126,0.0094126,0.0094126
91,3316.26,0.81359,0.49801,0.93323,0.97547,0.97538,0.99089,0.8183,0.73249,0.32957,0.89821,0.009406,0.009406,0.009406
92,3352.86,0.81567,0.4908,0.93038,0.97586,0.97597,0.99087,0.82115,0.72845,0.3282,0.89785,0.0093994,0.0093994,0.0093994
93,3389.53,0.81262,0.49078,0.93087,0.97566,0.97129,0.99126,0.82252,0.73185,0.32758,0.89838,0.0093928,0.0093928,0.0093928
94,3426.1,0.82224,0.49308,0.93135,0.97555,0.9722,0.99053,0.82238,0.73061,0.32819,0.898,0.0093862,0.0093862,0.0093862
95,3462.68,0.81891,0.49007,0.93347,0.97658,0.9727,0.99029,0.8213,0.73117,0.32917,0.89733,0.0093796,0.0093796,0.0093796
96,3499.33,0.81284,0.48996,0.92985,0.97536,0.97199,0.99033,0.82061,0.73147,0.33022,0.89635,0.009373,0.009373,0.009373
97,3535.94,0.81394,0.48807,0.92898,0.97735,0.9724,0.99009,0.82166,0.72762,0.32903,0.89543,0.0093664,0.0093664,0.0093664
98,3572.54,0.81249,0.4891,0.93141,0.97594,0.972,0.98994,0.82052,0.73138,0.32811,0.89703,0.0093598,0.0093598,0.0093598
99,3609.16,0.81538,0.48866,0.92862,0.97525,0.97627,0.99148,0.82224,0.7299,0.3224,0.89722,0.0093532,0.0093532,0.0093532
100,3645.79,0.8158,0.48778,0.93117,0.97794,0.97648,0.99122,0.82207,0.73082,0.32139,0.8978,0.0093466,0.0093466,0.0093466
101,3682.45,0.8115,0.48429,0.92937,0.97203,0.97415,0.9905,0.82098,0.72968,0.32868,0.89599,0.00934,0.00934,0.00934
102,3719.07,0.81787,0.48485,0.93208,0.97544,0.97408,0.99055,0.82124,0.73024,0.32759,0.89836,0.0093334,0.0093334,0.0093334
103,3755.65,0.80976,0.48541,0.92669,0.97611,0.97305,0.9909,0.82233,0.73282,0.32416,0.89878,0.0093268,0.0093268,0.0093268
104,3792.22,0.8099,0.48776,0.92719,0.96975,0.97707,0.99036,0.8202,0.73343,0.32541,0.89856,0.0093202,0.0093202,0.0093202
105,3828.82,0.81118,0.48014,0.92749,0.97777,0.9711,0.98988,0.82248,0.73015,0.32267,0.89619,0.0093136,0.0093136,0.0093136
106,3865.5,0.80867,0.48464,0.92838,0.97648,0.97778,0.98987,0.82354,0.7278,0.31952,0.89467,0.009307,0.009307,0.009307
107,3902.23,0.80866,0.47641,0.92712,0.97781,0.97642,0.99064,0.82327,0.72771,0.32051,0.89523,0.0093004,0.0093004,0.0093004
108,3938.84,0.8133,0.47384,0.92969,0.97665,0.97846,0.99122,0.82447,0.72732,0.31673,0.89558,0.0092938,0.0092938,0.0092938
109,3975.44,0.80985,0.48026,0.92771,0.97507,0.98343,0.99163,0.82514,0.7265,0.31609,0.89432,0.0092872,0.0092872,0.0092872
110,4012.02,0.80786,0.48468,0.92908,0.97971,0.9798,0.99208,0.82478,0.72685,0.31419,0.89506,0.0092806,0.0092806,0.0092806
111,4048.61,0.81059,0.47801,0.92754,0.97852,0.98232,0.99212,0.82485,0.72726,0.31313,0.89573,0.009274,0.009274,0.009274
112,4085.28,0.81099,0.48081,0.92876,0.97956,0.97984,0.9914,0.82438,0.72592,0.31496,0.89461,0.0092674,0.0092674,0.0092674
113,4121.96,0.80676,0.47747,0.92778,0.97773,0.97776,0.99123,0.82555,0.72573,0.31457,0.89462,0.0092608,0.0092608,0.0092608
114,4158.57,0.80678,0.47784,0.92703,0.97666,0.97708,0.99098,0.82381,0.72659,0.3146,0.89522,0.0092542,0.0092542,0.0092542
115,4195.17,0.8121,0.4763,0.92883,0.9792,0.97774,0.99135,0.82631,0.72615,0.31172,0.89529,0.0092476,0.0092476,0.0092476
116,4231.74,0.80775,0.47646,0.92563,0.97204,0.98376,0.9913,0.82595,0.72569,0.3136,0.89436,0.009241,0.009241,0.009241
117,4268.39,0.80393,0.47322,0.92664,0.98153,0.97642,0.99178,0.82707,0.72413,0.31159,0.89415,0.0092344,0.0092344,0.0092344
118,4304.99,0.80568,0.47564,0.92759,0.98042,0.97611,0.99148,0.82639,0.72666,0.31154,0.89497,0.0092278,0.0092278,0.0092278
119,4341.57,0.80511,0.47371,0.92686,0.98009,0.97634,0.99143,0.8258,0.72729,0.3103,0.89525,0.0092212,0.0092212,0.0092212
120,4378.23,0.80725,0.47488,0.92644,0.98031,0.97662,0.99139,0.82701,0.72617,0.31,0.89501,0.0092146,0.0092146,0.0092146
121,4414.8,0.8025,0.47239,0.92533,0.98216,0.97737,0.99098,0.82596,0.72548,0.30903,0.89513,0.009208,0.009208,0.009208
122,4451.44,0.80538,0.47235,0.92522,0.98252,0.97652,0.99098,0.82591,0.7243,0.30876,0.8948,0.0092014,0.0092014,0.0092014
123,4488.08,0.79994,0.47232,0.92219,0.97987,0.97741,0.99121,0.82563,0.7255,0.3093,0.89501,0.0091948,0.0091948,0.0091948
124,4524.7,0.80573,0.47735,0.92621,0.98068,0.97768,0.99136,0.82655,0.72463,0.30909,0.89543,0.0091882,0.0091882,0.0091882
125,4561.27,0.79667,0.46757,0.92439,0.98037,0.97758,0.99134,0.82746,0.72439,0.30874,0.89564,0.0091816,0.0091816,0.0091816
126,4597.83,0.80458,0.47251,0.92701,0.98063,0.9785,0.99138,0.82742,0.7238,0.30885,0.89544,0.009175,0.009175,0.009175
127,4634.68,0.79957,0.46944,0.92611,0.98205,0.97809,0.99123,0.8274,0.72241,0.31014,0.89508,0.0091684,0.0091684,0.0091684
128,4671.33,0.79774,0.46996,0.92681,0.98097,0.97896,0.99117,0.82677,0.72284,0.30852,0.8949,0.0091618,0.0091618,0.0091618
129,4707.92,0.79885,0.46522,0.92264,0.98159,0.9777,0.9916,0.82736,0.72288,0.3071,0.89479,0.0091552,0.0091552,0.0091552
130,4744.5,0.80267,0.47726,0.92425,0.98102,0.97905,0.99167,0.82827,0.7236,0.30581,0.89444,0.0091486,0.0091486,0.0091486
131,4781.11,0.80148,0.46761,0.92506,0.97925,0.9795,0.9919,0.82827,0.72251,0.3053,0.89415,0.009142,0.009142,0.009142
132,4817.75,0.79706,0.46763,0.9231,0.97858,0.97911,0.99155,0.82833,0.7213,0.30536,0.89361,0.0091354,0.0091354,0.0091354
133,4854.5,0.79908,0.46623,0.92362,0.97791,0.97953,0.9914,0.82875,0.72072,0.3052,0.89321,0.0091288,0.0091288,0.0091288
134,4891.16,0.79794,0.46636,0.92395,0.97885,0.97925,0.99146,0.82902,0.71982,0.30601,0.89269,0.0091222,0.0091222,0.0091222
135,4927.76,0.8008,0.46618,0.9227,0.97971,0.9794,0.99178,0.8295,0.72,0.3048,0.89288,0.0091156,0.0091156,0.0091156
136,4964.36,0.80018,0.46667,0.92202,0.98092,0.97854,0.99161,0.82992,0.71818,0.30465,0.89235,0.009109,0.009109,0.009109
137,5000.95,0.79878,0.46528,0.9223,0.98068,0.9792,0.99155,0.83033,0.71775,0.30373,0.89238,0.0091024,0.0091024,0.0091024
138,5037.66,0.79685,0.46537,0.92343,0.98121,0.97894,0.99136,0.82987,0.71853,0.30505,0.89277,0.0090958,0.0090958,0.0090958
139,5074.44,0.80016,0.46807,0.92349,0.97837,0.98003,0.99129,0.83013,0.71847,0.30337,0.89282,0.0090892,0.0090892,0.0090892
140,5111.12,0.7978,0.46717,0.92489,0.98143,0.97934,0.9915,0.82949,0.7188,0.30345,0.89327,0.0090826,0.0090826,0.0090826
141,5147.47,0.79336,0.46247,0.92114,0.97973,0.98004,0.99151,0.82977,0.71866,0.3031,0.89296,0.009076,0.009076,0.009076
142,5183.93,0.79652,0.46461,0.92271,0.98178,0.98048,0.99166,0.83004,0.71791,0.3031,0.89222,0.0090694,0.0090694,0.0090694
143,5220.99,0.79908,0.46529,0.9221,0.98173,0.98011,0.99155,0.83102,0.71819,0.30305,0.89215,0.0090628,0.0090628,0.0090628
144,5257.65,0.78765,0.45956,0.91914,0.9822,0.981,0.99167,0.83069,0.71763,0.30263,0.89221,0.0090562,0.0090562,0.0090562
145,5294.07,0.79316,0.46108,0.91967,0.98106,0.98233,0.99167,0.83073,0.71752,0.30251,0.89196,0.0090496,0.0090496,0.0090496
146,5330.4,0.79619,0.46676,0.92432,0.98032,0.98172,0.99159,0.83165,0.71705,0.30196,0.89153,0.009043,0.009043,0.009043
147,5366.79,0.78825,0.45649,0.92016,0.98089,0.98205,0.99178,0.8319,0.71712,0.30143,0.89173,0.0090364,0.0090364,0.0090364
148,5403.31,0.7928,0.46242,0.91931,0.98164,0.98165,0.99176,0.83162,0.71788,0.30117,0.8918,0.0090298,0.0090298,0.0090298
149,5439.99,0.7921,0.46186,0.9222,0.98308,0.98066,0.99185,0.83185,0.71785,0.30042,0.89149,0.0090232,0.0090232,0.0090232
150,5477.04,0.79359,0.46312,0.92289,0.98204,0.97979,0.99185,0.83229,0.71888,0.29989,0.89205,0.0090166,0.0090166,0.0090166
151,5513.5,0.78996,0.46228,0.91962,0.98191,0.98086,0.99191,0.83235,0.71858,0.29999,0.89192,0.00901,0.00901,0.00901
152,5550.12,0.79356,0.4587,0.92216,0.98251,0.98064,0.99191,0.83209,0.71884,0.30052,0.89192,0.0090034,0.0090034,0.0090034
153,5587.18,0.79386,0.45838,0.92035,0.98234,0.98048,0.99186,0.83262,0.71827,0.30034,0.89164,0.0089968,0.0089968,0.0089968
154,5624.06,0.79372,0.46335,0.92061,0.9823,0.97987,0.99183,0.83223,0.71853,0.30038,0.89174,0.0089902,0.0089902,0.0089902
155,5660.51,0.79666,0.46484,0.9196,0.98194,0.98046,0.99189,0.83199,0.71874,0.30041,0.89155,0.0089836,0.0089836,0.0089836
156,5697.3,0.78733,0.46069,0.92104,0.98118,0.98029,0.99186,0.83177,0.71891,0.3007,0.89158,0.008977,0.008977,0.008977
157,5733.94,0.79299,0.45723,0.91966,0.98092,0.98087,0.99191,0.83275,0.71849,0.29987,0.89152,0.0089704,0.0089704,0.0089704
158,5770.67,0.78896,0.46033,0.91855,0.97866,0.98253,0.99183,0.83293,0.71839,0.30029,0.89141,0.0089638,0.0089638,0.0089638
159,5807.41,0.79065,0.45814,0.92027,0.98049,0.98059,0.99187,0.83266,0.71719,0.29917,0.89106,0.0089572,0.0089572,0.0089572
160,5844.06,0.78369,0.45885,0.9178,0.98137,0.98083,0.99187,0.83321,0.71712,0.29907,0.89098,0.0089506,0.0089506,0.0089506
161,5880.64,0.78719,0.45452,0.919,0.98135,0.98038,0.99192,0.83352,0.7164,0.29911,0.89066,0.008944,0.008944,0.008944
162,5917.18,0.79138,0.45824,0.91865,0.98071,0.98131,0.99193,0.83341,0.71616,0.29891,0.89029,0.0089374,0.0089374,0.0089374
163,5953.76,0.78686,0.45521,0.91868,0.98115,0.98107,0.99184,0.83334,0.71598,0.29863,0.89037,0.0089308,0.0089308,0.0089308
164,5990.54,0.78349,0.45463,0.92189,0.98148,0.98028,0.99176,0.83341,0.71604,0.29854,0.89046,0.0089242,0.0089242,0.0089242
165,6027.01,0.78835,0.45158,0.91838,0.98139,0.9808,0.99179,0.83283,0.71577,0.29876,0.89029,0.0089176,0.0089176,0.0089176
166,6063.66,0.78773,0.45755,0.91598,0.98063,0.98109,0.99174,0.83316,0.71563,0.29858,0.89018,0.008911,0.008911,0.008911
167,6100.49,0.78653,0.45414,0.91841,0.98168,0.98153,0.99181,0.83301,0.71532,0.29841,0.89023,0.0089044,0.0089044,0.0089044
168,6137.48,0.78385,0.45028,0.91786,0.98117,0.98185,0.9918,0.83295,0.71553,0.29804,0.89039,0.0088978,0.0088978,0.0088978
169,6175.2,0.78272,0.45589,0.91821,0.98102,0.98205,0.99177,0.83289,0.71546,0.29778,0.8904,0.0088912,0.0088912,0.0088912
170,6212.49,0.78314,0.45252,0.91765,0.98139,0.98201,0.9918,0.83298,0.71512,0.29767,0.89031,0.0088846,0.0088846,0.0088846
171,6249.61,0.78607,0.45378,0.91846,0.98189,0.98253,0.99185,0.83332,0.71542,0.29763,0.89054,0.008878,0.008878,0.008878
172,6286.81,0.78817,0.45493,0.91839,0.98209,0.98101,0.9919,0.83369,0.71527,0.2975,0.89058,0.0088714,0.0088714,0.0088714
173,6324.04,0.78575,0.45739,0.91818,0.98193,0.98004,0.99172,0.83327,0.71517,0.2972,0.89049,0.0088648,0.0088648,0.0088648
174,6361.13,0.78226,0.44747,0.91871,0.98218,0.98047,0.99186,0.83418,0.71497,0.29745,0.89038,0.0088582,0.0088582,0.0088582
175,6397.96,0.78196,0.44919,0.91866,0.9815,0.9817,0.99181,0.83394,0.71504,0.2972,0.89048,0.0088516,0.0088516,0.0088516
176,6434.62,0.78716,0.45524,0.918,0.98227,0.98044,0.99179,0.83388,0.71464,0.29679,0.89053,0.008845,0.008845,0.008845
177,6471.16,0.78208,0.44553,0.91706,0.98249,0.98037,0.99177,0.83421,0.71459,0.29688,0.89063,0.0088384,0.0088384,0.0088384
178,6507.73,0.786,0.45092,0.91786,0.98232,0.98029,0.99178,0.83401,0.71479,0.29693,0.89076,0.0088318,0.0088318,0.0088318
179,6544.38,0.78237,0.44912,0.91585,0.98166,0.98154,0.99176,0.83397,0.71474,0.29673,0.89086,0.0088252,0.0088252,0.0088252
180,6580.89,0.78298,0.44921,0.91805,0.9822,0.98096,0.99174,0.83383,0.71497,0.29654,0.89093,0.0088186,0.0088186,0.0088186
181,6617.41,0.78039,0.45509,0.91666,0.98205,0.98149,0.99176,0.8336,0.7149,0.29652,0.89095,0.008812,0.008812,0.008812
182,6653.71,0.78037,0.44525,0.91659,0.98123,0.98202,0.99177,0.83353,0.71509,0.29665,0.8909,0.0088054,0.0088054,0.0088054
183,6690.4,0.78324,0.44843,0.91516,0.98201,0.98157,0.99183,0.8337,0.7152,0.29646,0.89102,0.0087988,0.0087988,0.0087988
184,6727.05,0.7796,0.45115,0.91646,0.98216,0.98151,0.99181,0.83353,0.71537,0.29652,0.8911,0.0087922,0.0087922,0.0087922
185,6763.63,0.78078,0.44981,0.91884,0.98156,0.98108,0.99181,0.83348,0.71541,0.2965,0.89121,0.0087856,0.0087856,0.0087856
